# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       4.192861543853e-10       1.396799997254e-13      -4.367056339016e-12       1.004829163038e-14       7.791735050988e-12       1.194062628940e-12      -6.609278817523e-15 
  111       4.233000122653e-10       1.413146340138e-13      -4.445667787468e-12       9.958395286673e-15       7.604308720885e-12       1.171549076370e-12      -6.555882592317e-15 
  112       4.273450887968e-10       1.429031150579e-13      -4.523514148347e-12       9.866007304166e-15       7.422343725033e-12       1.149591133667e-12      -6.499248040260e-15 
  113       4.314210994332e-10       1.444438876366e-13      -4.600529840741e-12       9.771252079960e-15       7.245834463306e-12       1.128191497197e-12      -6.439596059908e-15 
  114       4.355275993775e-10       1.459354209440e-13      -4.676648797920e-12       9.674255959313e-15       7.074740545638e-12       1.107349008043e-12      -6.377163618742e-15 
  115       4.396639781426e-10       1.473762098822e-13      -4.751804486869e-12       9.575147160145e-15       6.908985695481e-12       1.087058526837e-12      -6.312204065349e-15 
  116       4.438294541107e-10       1.487647763542e-13      -4.825929927827e-12       9.474055697535e-15       6.748456653250e-12       1.067310808592e-12      -6.244987441602e-15 
  117       4.480230690940e-10       1.500996705562e-13      -4.898957713824e-12       9.371113308225e-15       6.593002079780e-12       1.048092377534e-12      -6.175800794843e-15 
  118       4.522436828942e-10       1.513794722707e-13      -4.970820030218e-12       9.266453375121e-15       6.442431459774e-12       1.029385401931e-12      -6.104948490064e-15 
  119       4.564899678630e-10       1.526027921589e-13      -5.041448674229e-12       9.160210851797e-15       6.296514005255e-12       1.011167568926e-12      -6.032752522090e-15 
  120       4.607604034617e-10       1.537682730538e-13      -5.110775074479e-12       9.052522186988e-15       6.154977559018e-12       9.934119593667e-13      -5.959552827762e-15 
  121       4.650532708216e-10       1.548745912525e-13      -5.178730310531e-12       8.943525249102e-15       6.017507498085e-12       9.760869226410e-13      -5.885707598112e-15 
  122       4.693666473037e-10       1.559204578092e-13      -5.245245132417e-12       8.833359250712e-15       5.883745637149e-12       9.591559515036e-13      -5.811593590554e-15 
  123       4.736986923517e-10       1.569046635560e-13      -5.310250885161e-12       8.722161220824e-15       5.753367525587e-12       9.425860397711e-13      -5.737544708774e-15 
  124       4.780485538212e-10       1.578262172688e-13      -5.373682360949e-12       8.610055123583e-15       5.626326729101e-12       9.263741091971e-13      -5.663659087838e-15 
  125       4.824155560042e-10       1.586842258845e-13      -5.435475312965e-12       8.497161341396e-15       5.502636675756e-12       9.105233968125e-13      -5.589970331791e-15 
  126       4.867989145462e-10       1.594778538142e-13      -5.495565606143e-12       8.383599913602e-15       5.382294301203e-12       8.950351861656e-13      -5.516507089157e-15 
  127       4.911977332985e-10       1.602063245797e-13      -5.553889243825e-12       8.269490433812e-15       5.265279568922e-12       8.799087488950e-13      -5.443292879420e-15 
  128       4.956110011697e-10       1.608689224510e-13      -5.610382394418e-12       8.154951947249e-15       5.151554990455e-12       8.651412863027e-13      -5.370345919510e-15 
  129       5.000375889778e-10       1.614649940821e-13      -5.664981418051e-12       8.040102848086e-15       5.041065145650e-12       8.507278709271e-13      -5.297678950285e-15 
  130       5.044762463022e-10       1.619939501486e-13      -5.717622893232e-12       7.925060776787e-15       4.933736202894e-12       8.366613881160e-13      -5.225299063014e-15 
  131       5.089255983351e-10       1.624552669839e-13      -5.768243643507e-12       7.809942517448e-15       4.829475439351e-12       8.229324775996e-13      -5.153207525858e-15 
  132       5.133841427338e-10       1.628484882162e-13      -5.816780764113e-12       7.694863895132e-15       4.728170761203e-12       8.095294750635e-13      -5.081399610358e-15 
