# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       5.370593689449e-10       1.397643716681e-13      -5.568510111596e-12       0.000000000000e+00       3.245496252890e-12       1.231552526953e-12      -5.104204403655e-15 
  130       5.419369199236e-10       1.404776252777e-13      -5.629883366119e-12       0.000000000000e+00       3.174952362741e-12       1.212214143070e-12      -5.049994402029e-15 
  131       5.468138807079e-10       1.411312910413e-13      -5.689200456143e-12       0.000000000000e+00       3.106461142238e-12       1.193301971940e-12      -4.995227245012e-15 
  132       5.516890151968e-10       1.417247048571e-13      -5.746393795321e-12       0.000000000000e+00       3.039946627721e-12       1.174798658217e-12      -4.939849997025e-15 
  133       5.565609996593e-10       1.422572590532e-13      -5.801396298521e-12       0.000000000000e+00       2.975319622618e-12       1.156683571901e-12      -4.883803246968e-15 
  134       5.614284205453e-10       1.427284038599e-13      -5.854141416710e-12       0.000000000000e+00       2.912477378463e-12       1.138932727721e-12      -4.827020948187e-15 
  135       5.662897722982e-10       1.431376488818e-13      -5.904563171846e-12       0.000000000000e+00       2.851303275927e-12       1.121518704508e-12      -4.769430258443e-15 
  136       5.711434551661e-10       1.434845645697e-13      -5.952596191762e-12       0.000000000000e+00       2.791666505839e-12       1.104410564576e-12      -4.710951379879e-15 
  137       5.759879227777e-10       1.437688136660e-13      -5.998176325858e-12       0.000000000000e+00       2.733449649932e-12       1.087581099938e-12      -4.651525853617e-15 
  138       5.808221467387e-10       1.439902460981e-13      -6.041242490228e-12       0.000000000000e+00       2.676635319397e-12       1.071029587895e-12      -4.591205086784e-15 
  139       5.856451961861e-10       1.441488167414e-13      -6.081735080498e-12       0.000000000000e+00       2.621227918564e-12       1.054761248275e-12      -4.530070725413e-15 
  140       5.904560911116e-10       1.442445579731e-13      -6.119595446378e-12       0.000000000000e+00       2.567226409021e-12       1.038780094074e-12      -4.468207042142e-15 
  141       5.952538011239e-10       1.442775813353e-13      -6.154765930228e-12       0.000000000000e+00       2.514624167725e-12       1.023088897332e-12      -4.405700956793e-15 
  142       6.000372442110e-10       1.442480791964e-13      -6.187189905637e-12       0.000000000000e+00       2.463408845111e-12       1.007689155020e-12      -4.342642056944e-15 
  143       6.048052855023e-10       1.441563264139e-13      -6.216811815997e-12       0.000000000000e+00       2.413562223201e-12       9.925810549211e-13      -4.279122618508e-15 
  144       6.095567360313e-10       1.440026819965e-13      -6.243577213073e-12       0.000000000000e+00       2.365060073713e-12       9.777634415103e-13      -4.215237626305e-15 
  145       6.142903514975e-10       1.437875907662e-13      -6.267432795580e-12       0.000000000000e+00       2.317872016172e-12       9.632337818396e-13      -4.151084794634e-15 
  146       6.190048310287e-10       1.435115850206e-13      -6.288326447757e-12       0.000000000000e+00       2.271961376016e-12       9.489881314186e-13      -4.086764587855e-15 
  147       6.236988159439e-10       1.431752861954e-13      -6.306207277937e-12       0.000000000000e+00       2.227285042707e-12       9.350211000965e-13      -4.022380240957e-15 
