# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.919731393751e+13       7.659272163727e-26       4.658431862481e-09       2.129160385927e+22       1.407971273540e+04       1.419364313057e-10       1.396669684364e+18       2.689867625019e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       2.719994368960e+42       3.333333333219e-01       1.841851015702e+44       4.533323949000e+44       4.533323949000e+44       1.511107982948e+44      -1.297370313143e+53       5.723021760240e-06       1.968274372276e+00 
       9.911740055557e+13       7.671627715475e-26       4.662069841288e-09       2.125731263412e+22       1.407971273540e+04       1.420508675216e-10       1.395544526902e+18       2.692036330188e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       2.711240042105e+42       3.333333333219e-01       1.835923001297e+44       4.518733404246e+44       4.518733404246e+44       1.506244468030e+44      -1.292152916878e+53       5.732100083135e-06       1.965157080177e+00 
       9.903755155187e+13       7.684003198583e-26       4.665707820095e-09       2.122307663675e+22       1.407971273540e+04       1.421653960016e-10       1.394420275868e+18       2.694206783875e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       2.702513891109e+42       3.333333333219e-01       1.830014066260e+44       4.504189819294e+44       4.504189819294e+44       1.501396606380e+44      -1.286956502460e+53       5.741178406031e-06       1.962049646606e+00 
       9.895776687455e+13       7.696398645195e-26       4.671164788306e-09       2.118889577822e+22       1.407971273540e+04       1.422800168202e-10       1.393296930531e+18       2.696378987490e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       2.693815825313e+42       3.333333333219e-01       1.824124149185e+44       4.489693043004e+44       4.489693043004e+44       1.496564347616e+44      -1.281780985508e+53       5.750256728927e-06       1.958952024870e+00 
       9.887804647179e+13       7.708814087516e-26       4.674802767113e-09       2.115476996973e+22       1.407971273540e+04       1.423947300518e-10       1.392174490161e+18       2.698552942443e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       2.685145754324e+42       3.333333333218e-01       1.818253188862e+44       4.475242924721e+44       4.475242924721e+44       1.491747641522e+44      -1.276626281984e+53       5.759335051823e-06       1.955864168570e+00 
       9.879839029180e+13       7.721249557799e-26       4.678440745920e-09       2.112069912261e+22       1.407971273540e+04       1.425095357710e-10       1.391052954029e+18       2.700728650147e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       2.676503588046e+42       3.333333333218e-01       1.812401124279e+44       4.460839314277e+44       4.460839314277e+44       1.486946438041e+44      -1.271492308186e+53       5.768413374718e-06       1.952786031601e+00 
       9.871879828286e+13       7.733705088353e-26       4.682078724727e-09       2.108668314834e+22       1.407971273540e+04       1.426244340522e-10       1.389932321407e+18       2.702906112015e-09       2.613235274847e+44       2.395921519476e+33       1.285666421987e+34       2.667889236672e+42       3.333333333218e-01       1.806567894619e+44       4.446482061986e+44       4.446482061986e+44       1.482160687277e+44      -1.266378980749e+53       5.777491697614e-06       1.949717568145e+00 
       9.863927039325e+13       7.746180711540e-26       4.685716703534e-09       2.105272195856e+22       1.407971273540e+04       1.427394249701e-10       1.388812591567e+18       2.705085329460e-09       2.604824553121e+44       2.390135718023e+33       1.282561724862e+34       2.659302610669e+42       3.333333333218e-01       1.800753439263e+44       4.432171018643e+44       4.432171018643e+44       1.477390339496e+44      -1.261286216643e+53       5.786570020510e-06       1.946658732673e+00 
       9.855980657134e+13       7.758676459772e-26       4.689354682341e-09       2.101881546502e+22       1.407971273540e+04       1.428545085994e-10       1.387693763781e+18       2.707266303899e-09       2.596440901380e+44       2.384363888439e+33       1.279464525129e+34       2.650743620805e+42       3.333333333218e-01       1.794957697784e+44       4.417906035524e+44       4.417906035524e+44       1.472635345124e+44      -1.256213933172e+53       5.795648343406e-06       1.943609479942e+00 
       9.848040676550e+13       7.771192365515e-26       4.692992661148e-09       2.098496357963e+22       1.407971273540e+04       1.429696850149e-10       1.386575837324e+18       2.709449036749e-09       2.588084232499e+44       2.378605996981e+33       1.276374804682e+34       2.642212178127e+42       3.333333333218e-01       1.789180609953e+44       4.403686964384e+44       4.403686964384e+44       1.467895654744e+44      -1.251162047974e+53       5.804726666301e-06       1.940569764989e+00 
       9.840107092417e+13       7.783728461288e-26       4.696630639955e-09       2.095116621445e+22       1.407971273540e+04       1.430849542913e-10       1.385458811468e+18       2.711633529426e-09       2.579754459633e+44       2.372862009993e+33       1.273292545460e+34       2.633708193973e+42       3.333333333218e-01       1.783422115732e+44       4.389513657456e+44       4.389513657456e+44       1.463171219101e+44      -1.246130479015e+53       5.813804989197e-06       1.937539543136e+00 
       9.832179899581e+13       7.796284779659e-26       4.700268618762e-09       2.091742328167e+22       1.407971273540e+04       1.432003165036e-10       1.384342685489e+18       2.713819783350e-09       2.571451496218e+44       2.367131893897e+33       1.270217729445e+34       2.625231579968e+42       3.333333333218e-01       1.777682155277e+44       4.375385967446e+44       4.375385967446e+44       1.458461989098e+44      -1.241119144595e+53       5.822883312093e-06       1.934518769981e+00 
       9.824259092893e+13       7.808861353250e-26       4.703906597570e-09       2.088373469362e+22       1.407971273540e+04       1.433157717266e-10       1.383227458661e+18       2.716007799941e-09       2.563175255967e+44       2.361415615197e+33       1.267150338663e+34       2.616782248021e+42       3.333333333218e-01       1.771960668938e+44       4.361303747536e+44       4.361303747536e+44       1.453767915795e+44      -1.236127963340e+53       5.831961634989e-06       1.931507401399e+00 
       9.816344667210e+13       7.821458214737e-26       4.707544576377e-09       2.085010036278e+22       1.407971273540e+04       1.434313200354e-10       1.382113130260e+18       2.718197580620e-09       2.554925652871e+44       2.355713140476e+33       1.264090355182e+34       2.608360110325e+42       3.333333333218e-01       1.766257597256e+44       4.347266851379e+44       4.347266851379e+44       1.449088950410e+44      -1.231156854203e+53       5.841039957884e-06       1.928505393538e+00 
       9.808436617390e+13       7.834075396847e-26       4.711182555184e-09       2.081652020176e+22       1.407971273540e+04       1.435469615050e-10       1.380999699563e+18       2.720389126809e-09       2.546702601198e+44       2.350024436402e+33       1.261037761116e+34       2.599965079347e+42       3.333333333218e-01       1.760572880961e+44       4.333275133103e+44       4.333275133103e+44       1.444425044317e+44      -1.226205736464e+53       5.850118280780e-06       1.925512702822e+00 
