weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.976512010825349080e+03 2.804996484808138568e+00 9.980103456995859101e-01 6.427904505733745566e+01 2.213162231024724813e-02 1.200867867000249417e-01 7.826858193848669487e-02 -1.578366321386624360e+00 1.504490307649569703e-02 5.781135422508387745e-02
0.000000000000000000e+00 -2.973608150245438082e+03 2.989685573073483038e+00 9.900095493275591352e-01 7.151237582387270209e+01 2.225629051674318792e-02 1.215886597387502571e-01 9.215539035130530798e-02 -1.942070106705051202e+00 4.077223822080473792e-02 4.979865600877687870e-02
0.000000000000000000e+00 -2.962599548689132916e+03 3.069273620174777228e+00 9.753434955469830747e-01 6.813216936900211351e+01 2.230311639704895404e-02 1.204063772581801667e-01 2.772987159978328522e-02 -1.685009323939004711e+00 6.574995935773822464e-02 6.865297503081613240e-02
0.000000000000000000e+00 -2.954867578110049180e+03 2.861213909294819224e+00 9.970119454088761657e-01 7.188751956100864504e+01 2.246673306076427817e-02 1.264521197969741828e-01 7.521686608162581056e-02 -1.983783053560983500e+00 2.394000412761455865e-02 7.162550800862338418e-02
0.000000000000000000e+00 -2.941358198283154252e+03 3.023661058210973973e+00 9.238703114434027031e-01 6.500103817766370184e+01 2.233103145678579093e-02 1.267289777025104591e-01 6.619768048860046050e-02 -1.548483082503147923e+00 6.343002727726977652e-02 6.200662487502982267e-02
0.000000000000000000e+00 -2.929647861305638799e+03 3.136816155423367558e+00 9.256785122923867348e-01 6.633470154842387956e+01 2.221481750495807317e-02 1.140034207774933972e-01 9.175271331340439929e-03 -1.503996943176686196e+00 8.748953726955609189e-02 2.519107598494283590e-02
0.000000000000000000e+00 -2.925024762906725755e+03 3.081507572390446814e+00 9.154560430650234837e-01 6.695898630138420060e+01 2.208207176959564935e-02 1.150653011915867968e-01 2.226377162536873414e-02 -1.578600706446077195e+00 7.113577703543216835e-02 3.926862564715199316e-02
0.000000000000000000e+00 -2.907414538815151900e+03 2.961372734898201298e+00 9.188631370486547434e-01 7.289148745230269810e+01 2.201001090031723395e-02 1.291596387771282994e-01 4.793634164992791741e-02 -1.968724652128669428e+00 9.337810406387464512e-02 1.952681252861345265e-02
0.000000000000000000e+00 -2.897416571233748982e+03 2.881700153169637790e+00 9.734460606430834773e-01 7.237900932932996056e+01 2.241543397616595559e-02 1.225620060441944270e-01 2.012916456956913638e-02 -1.903714376154196142e+00 3.130296244571241504e-02 2.056259921502892954e-02
0.000000000000000000e+00 -2.894488316216312342e+03 3.057729128160315391e+00 9.098471198609886512e-01 6.871200698389731087e+01 2.201526699630019374e-02 1.241400070118233723e-01 2.698665095724023244e-02 -1.728038577850391722e+00 6.626558052646823460e-02 5.309584880092977494e-02
0.000000000000000000e+00 -2.866847172337852498e+03 2.829804034954821912e+00 9.332521403588749376e-01 6.696055222774155880e+01 2.229206074416804559e-02 1.276104472585354588e-01 8.915917771062598085e-02 -1.753210254611175856e+00 3.301430153422879599e-04 4.920440081934169402e-02
0.000000000000000000e+00 -2.848391223948941388e+03 3.079946496200676176e+00 9.246015902767671379e-01 6.500030792312992389e+01 2.212687588430128915e-02 1.198881359028247107e-01 5.956298864449462160e-02 -1.579045587069883183e+00 9.632124424876487012e-04 5.674301277771206381e-02
0.000000000000000000e+00 -2.847272796676312282e+03 2.887750371003677596e+00 9.698803300056860754e-01 6.892921336475117755e+01 2.201897592464171355e-02 1.257632933439623013e-01 8.226377867659845355e-02 -1.732424575764390795e+00 9.017575270903011031e-02 1.895303640379340099e-02
0.000000000000000000e+00 -2.846462242103120843e+03 3.063345268521657783e+00 9.356763024442852350e-01 6.588284323792454700e+01 2.227514382710799393e-02 1.267352466422761725e-01 2.596464888284158098e-02 -1.614728909095923148e+00 1.707809183720322352e-02 6.269247038104297509e-02
0.000000000000000000e+00 -2.838151184401542196e+03 3.005029848919084756e+00 9.222008048652146073e-01 6.144908767148722717e+01 2.217448540164670967e-02 1.196143825048897741e-01 8.439358005973555954e-02 -1.232098717546263877e+00 7.783732570248393101e-02 7.644298163234378163e-02
0.000000000000000000e+00 -2.836479125081222719e+03 2.953621646543450829e+00 9.592823854857918109e-01 7.014244866565317693e+01 2.201806236182448501e-02 1.127529508115847762e-01 5.213823147452270601e-02 -1.718957606826291729e+00 6.788670208124800154e-02 3.639432376084577453e-02
0.000000000000000000e+00 -2.799836287555896888e+03 2.972448238488286432e+00 9.868308717065394919e-01 6.276110559246010467e+01 2.241322747764884493e-02 1.175905279450891600e-01 1.614576230708139257e-02 -1.360005160193902052e+00 1.764083740226745148e-02 6.338681854286024042e-02
0.000000000000000000e+00 -2.797400573324095603e+03 2.820659713871205287e+00 9.126858428398594292e-01 7.426818092520926484e+01 2.253028628378602252e-02 1.121777855828821474e-01 9.639676004348309013e-02 -1.870551705235790729e+00 7.859835162843692435e-02 7.772863064203104633e-02
