weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.231325520447564941e+03 2.898740514560515624e+00 9.553950026899311609e-01 6.936798913281207035e+01 2.211585184036188312e-02 1.212198489423156056e-01 8.168826236729406776e-02 -1.828161723342575762e+00 6.987941849557822993e-02 5.685086777553585019e-02
0.000000000000000000e+00 -2.224282893003429308e+03 3.015935659221150367e+00 9.068280968454771607e-01 7.195761712058849469e+01 2.252097597538599630e-02 1.143296069869615683e-01 2.663341547984660052e-02 -1.840796480032733218e+00 8.753403711421614553e-02 2.120165436293708350e-02
0.000000000000000000e+00 -2.222164284536021114e+03 3.119591485297478428e+00 9.530619027786442210e-01 6.073119398197601271e+01 2.240786209024268547e-02 1.276997644102485230e-01 6.411135848662508421e-03 -1.186426498976774768e+00 7.111708963304394504e-02 3.248017307304679885e-02
0.000000000000000000e+00 -2.200768101360485616e+03 3.027996787236561183e+00 9.492050000410963140e-01 6.806561781718342274e+01 2.225444521185534347e-02 1.281462673789350304e-01 1.652884926487483558e-02 -1.750449171169811802e+00 5.060546485648974996e-02 7.147564635683531509e-02
0.000000000000000000e+00 -2.199610607579482348e+03 2.819573602279450419e+00 9.874349732665600454e-01 7.420646435764156479e+01 2.233254680009777102e-02 1.124578016728074031e-01 1.157749835657860896e-02 -1.934744561634827997e+00 9.046273906116605867e-02 4.800084929985894144e-02
0.000000000000000000e+00 -2.199012770974981777e+03 3.194450597017833182e+00 9.078227593279618590e-01 6.548180774632139389e+01 2.202116664493762241e-02 1.135741306730735922e-01 6.782579296320545743e-03 -1.552127067976612818e+00 2.494734136823987397e-02 3.723854217781358972e-02
0.000000000000000000e+00 -2.191069993471910038e+03 2.882533290405099979e+00 9.265957936859406940e-01 6.274313006642836399e+01 2.213456842617809658e-02 1.249425447299655489e-01 8.308465937834087767e-02 -1.349278617830560689e+00 8.282349115784898297e-02 2.012866048344505443e-02
0.000000000000000000e+00 -2.186178405427178404e+03 2.918711001053885479e+00 9.172407796395228852e-01 7.042386924625837707e+01 2.220136122012043162e-02 1.121069973439729889e-01 1.608351641882925856e-02 -1.776399912709632822e+00 5.630744887099212170e-02 7.542384044086580808e-02
0.000000000000000000e+00 -2.170168981175861063e+03 2.867120177374747225e+00 9.129236703820244880e-01 6.827201794030433746e+01 2.211787466341508593e-02 1.108635031208513033e-01 3.726021756488647613e-02 -1.716265935771009721e+00 1.197429586138956149e-02 4.054820461964636635e-02
0.000000000000000000e+00 -2.118701416716390668e+03 3.056441169328230512e+00 9.088830300513832672e-01 6.595048864229688945e+01 2.202437538507530726e-02 1.269781172531790625e-01 5.448672954488081172e-02 -1.624176997828898461e+00 4.163802408895217466e-02 2.984769282414973662e-02
0.000000000000000000e+00 -2.110757105701163709e+03 2.960919157700871107e+00 9.582015705025019869e-01 6.967781836075045021e+01 2.251371284054380292e-02 1.197881139396050759e-01 7.756656725834969179e-02 -1.778797537264714679e+00 5.692981764107420128e-02 7.660271138272750635e-02
0.000000000000000000e+00 -2.082870250778986701e+03 3.059973844137854559e+00 9.722346221327023974e-01 6.404262988433721659e+01 2.253433972654490455e-02 1.125010434590804353e-01 8.635382469325875165e-02 -1.339227986937602477e+00 8.853407054279169297e-02 3.863276806223813614e-02
0.000000000000000000e+00 -2.058369814158722420e+03 3.180160502975144077e+00 9.974883968086446506e-01 6.909558252161096448e+01 2.230770672065890414e-02 1.270674963927786727e-01 7.196456911929306755e-02 -1.734350611442030621e+00 7.990606062988776792e-02 5.899464574024179675e-02
0.000000000000000000e+00 -2.058204411126808282e+03 3.153524967033438653e+00 9.892179481960289289e-01 6.740997498611355354e+01 2.242528445925631025e-02 1.168566336842712799e-01 3.078085624685248517e-02 -1.555511704158796249e+00 7.445748704469638823e-02 1.691764158124474393e-02
