weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -1.993259978897841620e+03 5.100633569953791913e-01 5.160859407064406490e-01 6.121133005093452040e-01 7.843143854036574991e-01 3.590083052773116457e-01 4.554418552488516125e-01 7.526181761937422721e-02 1.564588354700950923e-01 7.006864828552045177e-01
0.000000000000000000e+00 -1.971360819502195454e+03 3.000174687456913514e-02 4.323981956301642393e-01 6.408327111022361633e-01 3.802717295317763480e-01 3.162269202186397399e-01 2.323207603272184896e-01 6.127382404572734309e-02 4.922863296293233937e-02 4.163140491339288873e-01
0.000000000000000000e+00 -1.961386811651119160e+03 7.256475064800648189e-01 6.520825974091734034e-01 2.634192487232326352e-01 4.141454720603564565e-01 5.045033980740535329e-01 3.054907382977450903e-01 3.447107841604643008e-01 2.758350033797594136e-01 8.125344267014917854e-01
0.000000000000000000e+00 -1.956002327852452481e+03 4.906008285738888697e-01 1.676302514808083455e-01 2.814822743362959123e-01 1.824594078031319677e-01 4.030713041263644936e-01 3.701437231965798436e-01 4.057658658513154659e-01 9.942131550245812965e-01 7.878297284561975866e-01
0.000000000000000000e+00 -1.953239801143201930e+03 3.181535236718545656e-01 6.057036819738140787e-01 7.302185259504542225e-01 1.655956158441651560e-01 5.962194307045861619e-01 3.079829430250091704e-02 3.566515224109523263e-02 7.880840658938407239e-01 9.066027014288291497e-01
0.000000000000000000e+00 -1.935437662372923796e+03 5.016457432252349191e-01 2.409017175624683649e-02 3.849233913707380550e-01 1.325658595708597565e-01 2.290831702729204666e-01 7.948748616054291949e-01 3.073112939909855568e-01 8.925322412919614035e-01 3.690617704127607812e-01
0.000000000000000000e+00 -1.933805623486735158e+03 2.784091161892987554e-01 9.193585480809906008e-01 1.504121010538933545e-01 6.354573967611913954e-01 4.984252646303133361e-01 7.223334377177750287e-01 4.073792055546509028e-01 1.087766606509887879e-03 8.990960865726815854e-03
0.000000000000000000e+00 -1.929494610033922072e+03 9.530320229498761009e-01 7.969491176495623330e-01 7.276904735493217036e-01 1.027332310528362713e-01 2.789317619534614767e-01 3.524631916099341122e-01 4.541658537440906862e-02 6.181610774180847923e-01 8.599891953163767422e-01
0.000000000000000000e+00 -1.916865546703380687e+03 5.958862484100254653e-01 4.585515415959037222e-01 4.497008441743149953e-01 3.374168822282780367e-01 5.971003994072907606e-01 2.487437150524363094e-02 2.166644916229268913e-01 3.009872487920760564e-01 2.594723865963921572e-01
0.000000000000000000e+00 -1.910083872802863198e+03 9.882874863835025003e-01 4.345798089782266782e-01 3.476926947672202006e-01 4.297618473751548818e-01 4.294267280954424670e-01 6.726202090402758627e-01 3.474188242784858049e-01 9.219526121789599626e-01 9.963334997226767076e-01
