weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -3.585647564205059098e+03 2.822948991765597437e+00 9.182220789838395625e-01 6.060057959143203732e+01 2.230781982291431612e-02 1.241562655680279875e-01 1.556673138038957606e-02 -1.756354941701143701e+00 3.662034707631783154e-02 7.593882889490852217e-02
0.000000000000000000e+00 -3.567333036236566386e+03 3.150353894770411056e+00 9.992411378752431572e-01 6.313981641832813807e+01 2.246856417090669841e-02 1.265603464739250006e-01 9.238661279848185692e-02 -1.956035174415029942e+00 8.496274542953718978e-02 3.969885284532416458e-02
0.000000000000000000e+00 -3.561738784343827319e+03 2.858760437496220774e+00 9.304798171045581823e-01 6.025722807317551144e+01 2.255922037892998944e-02 1.259187413670549149e-01 1.898134956663327655e-02 -1.677786898717974040e+00 5.322383908999515217e-02 7.401497517179038421e-02
0.000000000000000000e+00 -3.509574045156701231e+03 3.078113197922622835e+00 9.800740770051739048e-01 6.518352869908004266e+01 2.230907581403967360e-02 1.116766328066256669e-01 7.181711357987795308e-02 -1.939421595546767296e+00 8.486896181309672160e-02 1.721201020752706479e-02
0.000000000000000000e+00 -3.438173770992940717e+03 3.069913617924819427e+00 9.287874725498863615e-01 6.050511861137286473e+01 2.236112929783136763e-02 1.204601700516651080e-01 8.729163536355760700e-02 -1.667883236873861197e+00 6.012018615224810208e-02 4.805131746897823436e-02
0.000000000000000000e+00 -3.372619249448532628e+03 2.835855437987091054e+00 9.762071963127225693e-01 6.334012408667983607e+01 2.237679573028587832e-02 1.173347491575071760e-01 4.052191413368422084e-03 -1.784802603417250833e+00 5.592019834786608051e-02 2.015573458579618046e-02
0.000000000000000000e+00 -3.295767214814962699e+03 3.136711038463964929e+00 9.767123505411252626e-01 6.061723879157079864e+01 2.244245598645598985e-02 1.152224722670855683e-01 5.969118812015905551e-02 -1.648295319106523715e+00 1.416016033466931459e-02 7.967950209753825452e-02
0.000000000000000000e+00 -3.259715174487626427e+03 3.141117316628056155e+00 9.213016731811930482e-01 6.150747311333014267e+01 2.230203757578790025e-02 1.153037319974575398e-01 9.525142179759827146e-03 -1.680472017971419874e+00 7.047371207395303379e-03 5.056383521848471091e-02
0.000000000000000000e+00 -3.183366218933983873e+03 2.804141922120558128e+00 9.401951853523997649e-01 6.036792642250811269e+01 2.200226139161528052e-02 1.266000497696421201e-01 1.354938461119273990e-02 -1.617799071296906810e+00 3.393662826303461832e-02 2.266669510701056073e-02
0.000000000000000000e+00 -3.179350650488541760e+03 2.991283821320573910e+00 9.989477695334860741e-01 6.095559563806712333e+01 2.225266413919945938e-02 1.278911643714033541e-01 1.506034270059124561e-02 -1.664097577012928042e+00 3.105942630935107016e-02 1.941751819224419445e-02
0.000000000000000000e+00 -3.160724834805834689e+03 3.064162474888836751e+00 9.588751513385156411e-01 6.270711831146890347e+01 2.249494661810796936e-02 1.132118248771267766e-01 6.381179561859383342e-02 -1.696103375460919160e+00 4.078656788491955010e-02 7.408759363826716848e-02
0.000000000000000000e+00 -3.117286331995237560e+03 2.881512109225429441e+00 9.414789769510947259e-01 6.199228283975366338e+01 2.233234258430448135e-02 1.230900654862213395e-01 1.028494292918865662e-02 -1.609260731898891184e+00 6.808713362537716085e-02 7.285987346454136926e-02
0.000000000000000000e+00 -3.097089330520651401e+03 3.132009359758306744e+00 9.827282377078944142e-01 6.567952374715197550e+01 2.232049006389841272e-02 1.279239827250766015e-01 1.431876827518009480e-02 -1.940772718340681990e+00 6.687630228147699307e-02 1.102349717322837278e-02
0.000000000000000000e+00 -3.037646111887712323e+03 2.947686213933143229e+00 9.500573397412980237e-01 6.341168813647301050e+01 2.225881393710014630e-02 1.195179179546387305e-01 6.452573480889074731e-02 -1.793884893753195486e+00 2.505568045891339024e-02 2.986346996849510715e-02
0.000000000000000000e+00 -3.033035070200654445e+03 2.967119947946912806e+00 9.480139719722946445e-01 6.205867527833792252e+01 2.202418889379821956e-02 1.292307464387578153e-01 4.146918492778673207e-03 -1.672504382070798989e+00 5.098768064533173994e-02 2.454439165800173517e-02
0.000000000000000000e+00 -3.023824444508416491e+03 2.964097365608045820e+00 9.114406017224008227e-01 6.539252132889816949e+01 2.202845337953469873e-02 1.155015003008224989e-01 6.196979445880662629e-02 -1.931252052888869475e+00 1.082086811500866490e-02 5.792261245984501455e-02
0.000000000000000000e+00 -3.002811686648868545e+03 2.923724590358290243e+00 9.310766866241833029e-01 6.743422819786447064e+01 2.218054705031122231e-02 1.112272830489685754e-01 7.942991731356341747e-03 -1.874605426402682795e+00 6.936713125660405599e-02 6.259395833617625859e-02
