weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
8.607767498175896465e-50 -1.151788468847328346e+02 2.887712547423003873e+00 9.477236097743622079e-01 7.360862052852669990e+01 2.207836974285503143e-02 1.168478455774172309e-01 3.638159534569553738e-02 2.587235712837696044e-01
2.071707369112556764e-49 -1.142980537015232727e+02 3.189114038071010793e+00 9.099292872292847889e-01 7.345976734191945923e+01 2.245590741966529275e-02 1.103353702342634718e-01 4.721524098183386281e-02 1.931767443278452623e-01
6.476257309274360321e-49 -1.131557840170493563e+02 3.103344871025695006e+00 9.120773510129052131e-01 7.391534708532476827e+01 2.243421574911729638e-02 1.207727951699656688e-01 3.684273351967233545e-02 6.797346402145384436e-01
2.128378166312698077e-48 -1.119634814264048117e+02 2.993490180999478056e+00 9.238293284197173216e-01 7.413028053837645359e+01 2.236374788525109444e-02 1.263650321788226949e-01 4.110444827647801586e-02 6.085363488805594079e-01
3.698304809511524889e-48 -1.114084671367575936e+02 3.026221138900512919e+00 9.866554198559729372e-01 7.382155697549811180e+01 2.220356881452703601e-02 1.208833476697596249e-01 2.002175944681838966e-03 5.103207464244752245e-01
5.852324185481928210e-48 -1.109470028128232002e+02 3.125384726284607950e+00 9.919582285057263471e-01 7.377270439178198558e+01 2.202830504278683807e-02 1.230944238285307524e-01 8.946823871758925045e-03 5.288650979162551335e-01
7.434243251756881126e-48 -1.107052448989724667e+02 3.074924972465982620e+00 9.256671612392861626e-01 7.361335763600484938e+01 2.205293306829161568e-02 1.229991715880782016e-01 8.510982439206854488e-02 6.411244565255609373e-01
7.420648598937580477e-47 -1.084019901332202807e+02 3.029004113343785942e+00 9.463229482664317072e-01 7.356536616723138877e+01 2.238328666566118119e-02 1.146593444024431863e-01 3.567634518094260632e-02 5.968344031534564970e-02
1.005672537271586094e-46 -1.080955149968236384e+02 2.965051661723330234e+00 9.317556449978744437e-01 7.360445915028137165e+01 2.211234518109300717e-02 1.220533941048166371e-01 3.550567869516468161e-02 6.979520533662865178e-01
2.438647705506847832e-46 -1.072072278392266327e+02 2.954256329740439835e+00 9.873101858395370023e-01 7.406682376790034539e+01 2.235701685411375927e-02 1.265691778788055055e-01 6.959597708056571019e-02 2.646470861413843800e-01
2.670310683942356772e-46 -1.071139766791711878e+02 2.826339201686246749e+00 9.322106374718528432e-01 7.371474682184073401e+01 2.224224182482905862e-02 1.230013853021899167e-01 9.605741694422602339e-02 4.545770506114901743e-01
4.986687169078281848e-46 -1.064868997105250799e+02 3.180643398333456329e+00 9.085680994150803214e-01 7.417361271698428027e+01 2.253984557763420368e-02 1.237426514722302640e-01 2.653878742592685833e-03 1.985476146054002411e-01
1.013585710484336294e-45 -1.057750921607073451e+02 3.151487839596852414e+00 9.396221613956715624e-01 7.291758301869661807e+01 2.201040138814185781e-02 1.107010781025543344e-01 7.209209380357588237e-02 2.043306868248369879e-01
