weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.513811486101410611e-140 -3.238650769985256943e+02 3.683634653774281453e-02 2.818581930611165909e-01 8.988573579768123212e-01 3.497860498540017460e-01 6.676847983237290673e-01 5.977396566602294348e-01 5.326498931228532685e-01
1.145040436517905775e-139 -3.226812532952109791e+02 9.930086357852968559e-01 9.666198734607464038e-01 9.059641254610414363e-01 3.326108868356241199e-01 8.349230304731410923e-01 7.841884506275192956e-01 9.408795625633367132e-01
1.436797849282976443e-139 -3.224517763256449712e+02 6.531557011450661587e-01 7.169454954113474443e-01 8.911739380874776906e-01 6.176923484886659432e-01 5.018604454710573481e-01 9.410823709052760222e-01 8.133819150817063193e-01
1.275451947418187355e-137 -3.179632224769771369e+02 4.891062849175970006e-01 5.310512835680447630e-02 8.604440148551043555e-01 9.066018416776777666e-02 2.626603240571372400e-01 9.367519225329453691e-01 6.627441430361066255e-01
8.898466392967979649e-137 -3.160181441148484396e+02 4.734675085098890568e-01 4.425977632678629314e-01 8.618539593116422148e-01 7.064334720747199592e-01 7.395462557946519411e-02 7.345218719044104283e-01 7.873367528578611996e-02
1.421980210138464120e-136 -3.155468875539843339e+02 1.960781303482728166e-01 7.933813624310744883e-01 6.479663885394859602e-02 8.003318987768439641e-01 7.503118444898622119e-01 1.665970157730712886e-01 9.933798155842298305e-01
2.115916231132345313e-136 -3.151469500434469637e+02 3.102862362026329590e-01 9.866703477871426875e-01 8.751492008851144977e-01 8.188277568015552843e-01 1.989611796504294761e-01 3.208850739612586489e-01 5.677874396085512698e-01
2.509217253472946624e-136 -3.149739671150456388e+02 5.467090389478457269e-02 6.523011526018429596e-02 5.449521003440516154e-02 8.364396309292287945e-02 8.144473392030132652e-01 6.419861228714385248e-02 9.251299502344140224e-01
4.352143837663067866e-136 -3.144207694084065565e+02 6.149326142018161079e-01 1.768948729926603791e-01 3.990707250141545259e-02 2.831388087973871759e-01 2.409331250439833427e-01 8.438642577914279297e-02 6.373375427092721202e-01
1.107210547683991161e-135 -3.134845090430690107e+02 8.995282433041145165e-01 5.355097029655544461e-01 8.680010083422025069e-01 6.693357743377116309e-01 1.272767120364082238e-01 2.674546413297917979e-02 3.222249409680663090e-01
3.559245414724497973e-135 -3.123143043151127927e+02 7.303753847474315775e-01 3.691377438832614821e-01 8.700046632253742862e-01 4.610711912239329191e-02 4.922505228990963211e-01 8.951476561284482658e-01 2.487188365652202027e-01
7.457891303502835322e-135 -3.115720801681865169e+02 1.512476417493491265e-02 8.440474843967435969e-01 6.351241170192400975e-02 8.270021214486463768e-01 7.464311240824664795e-01 7.118040115806480994e-01 9.114549280300670020e-01
2.145775919713017602e-134 -3.105127665612575925e+02 6.674076011389645791e-01 4.073930900001740962e-01 5.144235389176876616e-02 6.415860421382604262e-01 3.136453859361723051e-01 7.049384081834675353e-02 4.618507965125085990e-01
1.132714292245929725e-133 -3.088465659083641413e+02 8.560519826701810109e-01 3.570709350266981774e-01 9.042922772298553902e-01 6.802094178673122604e-01 8.472119327682261503e-01 7.569450864477780261e-01 6.368690230684692644e-01
1.690618795288904876e-133 -3.084435880763888917e+02 9.653082618896656752e-01 8.542122768245316022e-01 8.643929365301737944e-01 9.614721280819438221e-02 4.302563911527681473e-01 8.842491280430906375e-01 2.036176674340601789e-01
