weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
5.209318896283851304e-130 -3.003929782932438570e+02 3.090425674374148279e+00 9.167787229912672808e-01 6.109466997609150951e+01 2.207574766440390662e-02 1.238922275739007123e-01 7.722898202972505732e-02 2.647692470095496658e-02
9.845049650914128171e-130 -2.997539586550429931e+02 2.986806594704580320e+00 9.295093407123112828e-01 6.103533928040165080e+01 2.253864379648370594e-02 1.128366801273608666e-01 7.801468888834445226e-02 5.870797789142699619e-02
2.014495749491311244e-127 -2.944303032157113194e+02 3.098805657123734125e+00 9.001277596572946349e-01 7.729081692702192186e+01 2.214861892312844360e-02 1.203199501439818214e-01 5.550144966872350150e-02 4.847270793721165233e-02
4.031136376438405015e-127 -2.937341238159261820e+02 2.998320817770264490e+00 9.405696151027013174e-01 7.753361013644692434e+01 2.207896662819180955e-02 1.263100005644097190e-01 8.490667974424692677e-02 7.850289974443851182e-02
5.397887703357702087e-127 -2.934396644204012432e+02 2.830955607238871519e+00 9.814471030509320792e-01 6.152679578373698632e+01 2.228072566308755484e-02 1.279451565680968239e-01 3.014320919068037841e-02 6.347630267020419603e-02
2.938185066526301637e-126 -2.917427949719904632e+02 2.845820879194544961e+00 9.868631738690798461e-01 7.744391943455801197e+01 2.208578281501650392e-02 1.231338104196086497e-01 9.115568739668155826e-03 5.379113403876758376e-02
3.321093458835625852e-126 -2.916177929546332734e+02 3.023599235480801006e+00 9.583555895029922667e-01 7.727483836649481930e+01 2.246934439290167521e-02 1.178132926463718311e-01 9.808440985674095336e-02 1.503300370646959080e-02
1.173371716888059324e-125 -2.903531205317494255e+02 3.159050336076137722e+00 9.689985624020824861e-01 7.744273708908472997e+01 2.239152015264027351e-02 1.201980097785856905e-01 3.102873180152415644e-02 4.573899204094712678e-02
3.395020801104867157e-125 -2.892881920574389483e+02 2.900391866191903922e+00 9.565375633740452743e-01 6.101402312682830598e+01 2.202820885717271179e-02 1.163638888255139198e-01 3.264833109616898515e-02 3.947150336846385471e-02
7.046324204130886930e-125 -2.885554958540446933e+02 3.054165704648260427e+00 9.606693148999687626e-01 6.169850719760776059e+01 2.254069087275197697e-02 1.256033614173772961e-01 1.179800515690073749e-02 1.516427528701384808e-02
8.774835644444920992e-125 -2.883336139062143957e+02 3.120344296032539155e+00 9.503315968029253380e-01 7.729677279820563740e+01 2.210100538169473827e-02 1.230924780872212909e-01 7.223102614102260011e-02 6.223038214409244012e-02
3.367759331158977945e-124 -2.869861692160865800e+02 3.199843884532699079e+00 9.169502188688207767e-01 7.725162908330419498e+01 2.233983116548434594e-02 1.191524547803762824e-01 5.125860640342719959e-02 5.969081555414448848e-02
