12:32:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=9+0, resume=False, log_dir=cpl_output/cpl_real_run/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
12:32:56 [ultranest] [INFO] Sampling 400 live points from prior ...
12:33:09 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
12:33:09 [ultranest] [DEBUG] max_iters=-1, max_ncalls=1000000, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
12:33:09 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
12:35:35 [ultranest] [DEBUG] iteration=1681, ncalls=4801, regioncalls=177560, ndraw=40, logz=-18.35, remainder_fraction=99.8762%, Lmin=-12.20, Lmax=-5.13
12:35:35 [ultranest] [DEBUG] iteration=1682, ncalls=4818, regioncalls=178280, ndraw=40, logz=-18.34, remainder_fraction=99.8737%, Lmin=-12.18, Lmax=-5.13
12:35:35 [ultranest] [DEBUG] iteration=1683, ncalls=4827, regioncalls=178640, ndraw=40, logz=-18.32, remainder_fraction=99.8713%, Lmin=-12.15, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1685, ncalls=4830, regioncalls=178760, ndraw=40, logz=-18.28, remainder_fraction=99.8661%, Lmin=-12.14, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1686, ncalls=4838, regioncalls=179080, ndraw=40, logz=-18.27, remainder_fraction=99.8646%, Lmin=-12.13, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1687, ncalls=4841, regioncalls=179200, ndraw=40, logz=-18.25, remainder_fraction=99.8626%, Lmin=-12.12, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1688, ncalls=4844, regioncalls=179320, ndraw=40, logz=-18.23, remainder_fraction=99.8608%, Lmin=-12.12, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1690, ncalls=4848, regioncalls=179480, ndraw=40, logz=-18.20, remainder_fraction=99.8554%, Lmin=-12.09, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1691, ncalls=4851, regioncalls=179600, ndraw=40, logz=-18.18, remainder_fraction=99.8528%, Lmin=-12.08, Lmax=-5.13
12:35:36 [ultranest] [DEBUG] iteration=1692, ncalls=4858, regioncalls=179880, ndraw=40, logz=-18.17, remainder_fraction=99.8500%, Lmin=-12.06, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1694, ncalls=4863, regioncalls=180160, ndraw=40, logz=-18.14, remainder_fraction=99.8445%, Lmin=-12.05, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1695, ncalls=4867, regioncalls=180320, ndraw=40, logz=-18.12, remainder_fraction=99.8423%, Lmin=-12.03, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1698, ncalls=4873, regioncalls=180560, ndraw=40, logz=-18.07, remainder_fraction=99.8336%, Lmin=-12.00, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1700, ncalls=4877, regioncalls=180720, ndraw=40, logz=-18.04, remainder_fraction=99.8279%, Lmin=-11.99, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1702, ncalls=4882, regioncalls=180920, ndraw=40, logz=-18.01, remainder_fraction=99.8218%, Lmin=-11.97, Lmax=-5.13
12:35:37 [ultranest] [DEBUG] iteration=1703, ncalls=4885, regioncalls=181040, ndraw=40, logz=-18.00, remainder_fraction=99.8187%, Lmin=-11.95, Lmax=-5.13
12:35:38 [ultranest] [DEBUG] iteration=1705, ncalls=4893, regioncalls=181360, ndraw=40, logz=-17.97, remainder_fraction=99.8125%, Lmin=-11.93, Lmax=-5.13
12:35:38 [ultranest] [DEBUG] iteration=1706, ncalls=4897, regioncalls=181520, ndraw=40, logz=-17.95, remainder_fraction=99.8094%, Lmin=-11.89, Lmax=-5.13
12:35:38 [ultranest] [DEBUG] iteration=1707, ncalls=4900, regioncalls=181640, ndraw=40, logz=-17.94, remainder_fraction=99.8061%, Lmin=-11.86, Lmax=-5.13
12:35:38 [ultranest] [DEBUG] iteration=1708, ncalls=4904, regioncalls=181800, ndraw=40, logz=-17.92, remainder_fraction=99.8026%, Lmin=-11.86, Lmax=-5.13
12:35:38 [ultranest] [DEBUG] iteration=1710, ncalls=4913, regioncalls=182320, ndraw=40, logz=-17.89, remainder_fraction=99.7958%, Lmin=-11.85, Lmax=-5.13
12:35:39 [ultranest] [DEBUG] iteration=1711, ncalls=4920, regioncalls=182600, ndraw=40, logz=-17.88, remainder_fraction=99.7935%, Lmin=-11.84, Lmax=-5.13
12:35:39 [ultranest] [DEBUG] iteration=1712, ncalls=4924, regioncalls=182760, ndraw=40, logz=-17.86, remainder_fraction=99.7906%, Lmin=-11.82, Lmax=-5.13
12:35:39 [ultranest] [DEBUG] iteration=1714, ncalls=4932, regioncalls=183080, ndraw=40, logz=-17.84, remainder_fraction=99.7836%, Lmin=-11.78, Lmax=-5.13
12:35:39 [ultranest] [DEBUG] iteration=1716, ncalls=4936, regioncalls=183240, ndraw=40, logz=-17.81, remainder_fraction=99.7766%, Lmin=-11.76, Lmax=-5.13
12:35:39 [ultranest] [DEBUG] iteration=1717, ncalls=4939, regioncalls=183360, ndraw=40, logz=-17.79, remainder_fraction=99.7729%, Lmin=-11.73, Lmax=-5.13
12:35:40 [ultranest] [DEBUG] iteration=1719, ncalls=4945, regioncalls=183600, ndraw=40, logz=-17.76, remainder_fraction=99.7673%, Lmin=-11.70, Lmax=-5.13
12:35:40 [ultranest] [DEBUG] iteration=1720, ncalls=4954, regioncalls=183960, ndraw=40, logz=-17.75, remainder_fraction=99.7673%, Lmin=-11.66, Lmax=-5.13
12:35:40 [ultranest] [DEBUG] iteration=1721, ncalls=4973, regioncalls=184720, ndraw=40, logz=-17.73, remainder_fraction=99.7632%, Lmin=-11.66, Lmax=-5.13
12:35:41 [ultranest] [DEBUG] iteration=1723, ncalls=4977, regioncalls=184880, ndraw=40, logz=-17.70, remainder_fraction=99.7595%, Lmin=-11.65, Lmax=-5.13
12:35:41 [ultranest] [DEBUG] iteration=1725, ncalls=4981, regioncalls=185040, ndraw=40, logz=-17.68, remainder_fraction=99.7524%, Lmin=-11.57, Lmax=-5.13
12:35:41 [ultranest] [DEBUG] iteration=1727, ncalls=4985, regioncalls=185200, ndraw=40, logz=-17.65, remainder_fraction=99.7437%, Lmin=-11.53, Lmax=-5.13
12:35:41 [ultranest] [DEBUG] iteration=1728, ncalls=4989, regioncalls=185360, ndraw=40, logz=-17.63, remainder_fraction=99.7392%, Lmin=-11.49, Lmax=-5.13
12:35:41 [ultranest] [DEBUG] iteration=1730, ncalls=5000, regioncalls=185800, ndraw=40, logz=-17.60, remainder_fraction=99.7298%, Lmin=-11.47, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1731, ncalls=5008, regioncalls=186120, ndraw=40, logz=-17.59, remainder_fraction=99.7251%, Lmin=-11.47, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1734, ncalls=5014, regioncalls=186360, ndraw=40, logz=-17.54, remainder_fraction=99.7155%, Lmin=-11.44, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1735, ncalls=5018, regioncalls=186520, ndraw=40, logz=-17.53, remainder_fraction=99.7107%, Lmin=-11.44, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1736, ncalls=5022, regioncalls=186680, ndraw=40, logz=-17.51, remainder_fraction=99.7058%, Lmin=-11.43, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1737, ncalls=5028, regioncalls=186920, ndraw=40, logz=-17.50, remainder_fraction=99.7010%, Lmin=-11.43, Lmax=-5.13
12:35:42 [ultranest] [DEBUG] iteration=1740, ncalls=5031, regioncalls=187040, ndraw=40, logz=-17.46, remainder_fraction=99.6865%, Lmin=-11.35, Lmax=-5.13
12:35:43 [ultranest] [DEBUG] iteration=1742, ncalls=5038, regioncalls=187320, ndraw=40, logz=-17.43, remainder_fraction=99.6769%, Lmin=-11.33, Lmax=-5.13
12:35:43 [ultranest] [DEBUG] iteration=1744, ncalls=5046, regioncalls=187640, ndraw=40, logz=-17.40, remainder_fraction=99.6660%, Lmin=-11.30, Lmax=-5.13
12:35:43 [ultranest] [DEBUG] iteration=1745, ncalls=5058, regioncalls=188120, ndraw=40, logz=-17.39, remainder_fraction=99.6609%, Lmin=-11.30, Lmax=-5.13
12:35:44 [ultranest] [DEBUG] iteration=1746, ncalls=5063, regioncalls=188320, ndraw=40, logz=-17.37, remainder_fraction=99.6555%, Lmin=-11.29, Lmax=-5.13
12:35:44 [ultranest] [DEBUG] iteration=1748, ncalls=5068, regioncalls=188520, ndraw=40, logz=-17.34, remainder_fraction=99.6458%, Lmin=-11.23, Lmax=-5.13
12:35:44 [ultranest] [DEBUG] iteration=1749, ncalls=5074, regioncalls=188760, ndraw=40, logz=-17.33, remainder_fraction=99.6404%, Lmin=-11.22, Lmax=-5.13
12:35:44 [ultranest] [DEBUG] iteration=1750, ncalls=5079, regioncalls=188960, ndraw=40, logz=-17.32, remainder_fraction=99.6345%, Lmin=-11.21, Lmax=-5.13
12:35:44 [ultranest] [DEBUG] iteration=1751, ncalls=5087, regioncalls=189280, ndraw=40, logz=-17.30, remainder_fraction=99.6285%, Lmin=-11.18, Lmax=-5.13
12:35:45 [ultranest] [DEBUG] iteration=1752, ncalls=5095, regioncalls=189600, ndraw=40, logz=-17.29, remainder_fraction=99.6224%, Lmin=-11.13, Lmax=-5.13
12:35:45 [ultranest] [DEBUG] iteration=1753, ncalls=5106, regioncalls=190040, ndraw=40, logz=-17.27, remainder_fraction=99.6161%, Lmin=-11.12, Lmax=-5.13
12:35:45 [ultranest] [DEBUG] iteration=1755, ncalls=5110, regioncalls=190200, ndraw=40, logz=-17.24, remainder_fraction=99.6156%, Lmin=-11.11, Lmax=-5.13
12:35:45 [ultranest] [DEBUG] iteration=1756, ncalls=5113, regioncalls=190320, ndraw=40, logz=-17.23, remainder_fraction=99.6109%, Lmin=-11.10, Lmax=-5.13
12:35:45 [ultranest] [DEBUG] iteration=1758, ncalls=5119, regioncalls=190560, ndraw=40, logz=-17.20, remainder_fraction=99.5998%, Lmin=-11.09, Lmax=-5.13
12:35:46 [ultranest] [DEBUG] iteration=1759, ncalls=5126, regioncalls=190840, ndraw=40, logz=-17.19, remainder_fraction=99.5938%, Lmin=-11.09, Lmax=-5.13
12:35:46 [ultranest] [DEBUG] iteration=1760, ncalls=5133, regioncalls=191120, ndraw=40, logz=-17.17, remainder_fraction=99.5873%, Lmin=-11.08, Lmax=-5.13
12:35:46 [ultranest] [DEBUG] iteration=1762, ncalls=5140, regioncalls=191400, ndraw=40, logz=-17.15, remainder_fraction=99.5793%, Lmin=-11.05, Lmax=-5.13
12:35:46 [ultranest] [DEBUG] iteration=1764, ncalls=5146, regioncalls=191640, ndraw=40, logz=-17.12, remainder_fraction=99.5664%, Lmin=-11.04, Lmax=-5.13
12:35:47 [ultranest] [DEBUG] iteration=1767, ncalls=5155, regioncalls=192000, ndraw=40, logz=-17.08, remainder_fraction=99.5532%, Lmin=-11.01, Lmax=-5.13
12:35:47 [ultranest] [DEBUG] iteration=1769, ncalls=5167, regioncalls=192480, ndraw=40, logz=-17.05, remainder_fraction=99.5434%, Lmin=-10.98, Lmax=-5.13
12:35:47 [ultranest] [DEBUG] iteration=1772, ncalls=5172, regioncalls=192680, ndraw=40, logz=-17.02, remainder_fraction=99.5221%, Lmin=-10.96, Lmax=-5.13
12:35:47 [ultranest] [DEBUG] iteration=1774, ncalls=5179, regioncalls=192960, ndraw=40, logz=-16.99, remainder_fraction=99.5132%, Lmin=-10.95, Lmax=-5.13
12:35:48 [ultranest] [DEBUG] iteration=1776, ncalls=5182, regioncalls=193080, ndraw=40, logz=-16.97, remainder_fraction=99.4999%, Lmin=-10.92, Lmax=-5.13
12:35:48 [ultranest] [DEBUG] iteration=1778, ncalls=5185, regioncalls=193200, ndraw=40, logz=-16.94, remainder_fraction=99.4850%, Lmin=-10.91, Lmax=-5.13
12:35:48 [ultranest] [DEBUG] iteration=1780, ncalls=5194, regioncalls=193600, ndraw=40, logz=-16.92, remainder_fraction=99.4698%, Lmin=-10.88, Lmax=-5.13
12:35:48 [ultranest] [DEBUG] iteration=1781, ncalls=5202, regioncalls=193920, ndraw=40, logz=-16.91, remainder_fraction=99.4620%, Lmin=-10.88, Lmax=-5.13
12:35:49 [ultranest] [DEBUG] iteration=1782, ncalls=5217, regioncalls=194640, ndraw=40, logz=-16.89, remainder_fraction=99.4547%, Lmin=-10.87, Lmax=-5.13
12:35:49 [ultranest] [DEBUG] iteration=1783, ncalls=5231, regioncalls=195200, ndraw=40, logz=-16.88, remainder_fraction=99.4499%, Lmin=-10.87, Lmax=-5.13
12:35:49 [ultranest] [DEBUG] iteration=1784, ncalls=5235, regioncalls=195360, ndraw=40, logz=-16.87, remainder_fraction=99.4421%, Lmin=-10.86, Lmax=-5.13
12:35:49 [ultranest] [DEBUG] iteration=1786, ncalls=5239, regioncalls=195520, ndraw=40, logz=-16.85, remainder_fraction=99.4265%, Lmin=-10.83, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1788, ncalls=5243, regioncalls=195680, ndraw=40, logz=-16.82, remainder_fraction=99.4108%, Lmin=-10.80, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1790, ncalls=5253, regioncalls=196080, ndraw=40, logz=-16.80, remainder_fraction=99.3943%, Lmin=-10.80, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1791, ncalls=5256, regioncalls=196200, ndraw=40, logz=-16.79, remainder_fraction=99.3860%, Lmin=-10.80, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1793, ncalls=5259, regioncalls=196320, ndraw=40, logz=-16.77, remainder_fraction=99.3694%, Lmin=-10.79, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1794, ncalls=5265, regioncalls=196560, ndraw=40, logz=-16.75, remainder_fraction=99.3609%, Lmin=-10.78, Lmax=-5.13
12:35:50 [ultranest] [DEBUG] iteration=1796, ncalls=5271, regioncalls=196800, ndraw=40, logz=-16.73, remainder_fraction=99.3447%, Lmin=-10.77, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1799, ncalls=5278, regioncalls=197080, ndraw=40, logz=-16.70, remainder_fraction=99.3234%, Lmin=-10.74, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1800, ncalls=5279, regioncalls=197160, ndraw=40, logz=-16.69, remainder_fraction=99.3194%, Lmin=-10.74, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1803, ncalls=5282, regioncalls=197280, ndraw=40, logz=-16.66, remainder_fraction=99.2934%, Lmin=-10.69, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1805, ncalls=5285, regioncalls=197400, ndraw=40, logz=-16.64, remainder_fraction=99.2751%, Lmin=-10.68, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1808, ncalls=5288, regioncalls=197520, ndraw=40, logz=-16.61, remainder_fraction=99.2505%, Lmin=-10.64, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1810, ncalls=5292, regioncalls=197680, ndraw=40, logz=-16.58, remainder_fraction=99.2313%, Lmin=-10.61, Lmax=-5.13
12:35:51 [ultranest] [DEBUG] iteration=1812, ncalls=5297, regioncalls=197880, ndraw=40, logz=-16.56, remainder_fraction=99.2119%, Lmin=-10.61, Lmax=-5.13
12:35:52 [ultranest] [DEBUG] iteration=1813, ncalls=5302, regioncalls=198080, ndraw=40, logz=-16.55, remainder_fraction=99.2019%, Lmin=-10.60, Lmax=-5.13
12:35:52 [ultranest] [DEBUG] iteration=1816, ncalls=5307, regioncalls=198280, ndraw=40, logz=-16.52, remainder_fraction=99.1787%, Lmin=-10.51, Lmax=-5.13
12:35:52 [ultranest] [DEBUG] iteration=1817, ncalls=5312, regioncalls=198480, ndraw=40, logz=-16.51, remainder_fraction=99.1744%, Lmin=-10.49, Lmax=-5.13
12:35:52 [ultranest] [DEBUG] iteration=1818, ncalls=5320, regioncalls=198800, ndraw=40, logz=-16.50, remainder_fraction=99.1657%, Lmin=-10.48, Lmax=-5.13
12:35:52 [ultranest] [DEBUG] iteration=1820, ncalls=5326, regioncalls=199040, ndraw=40, logz=-16.48, remainder_fraction=99.1512%, Lmin=-10.47, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1821, ncalls=5330, regioncalls=199200, ndraw=40, logz=-16.47, remainder_fraction=99.1445%, Lmin=-10.46, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1823, ncalls=5335, regioncalls=199400, ndraw=40, logz=-16.45, remainder_fraction=99.1236%, Lmin=-10.46, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1824, ncalls=5339, regioncalls=199560, ndraw=40, logz=-16.44, remainder_fraction=99.1227%, Lmin=-10.46, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1826, ncalls=5348, regioncalls=199920, ndraw=40, logz=-16.42, remainder_fraction=99.1019%, Lmin=-10.44, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1828, ncalls=5351, regioncalls=200040, ndraw=40, logz=-16.39, remainder_fraction=99.0809%, Lmin=-10.41, Lmax=-5.13
12:35:53 [ultranest] [DEBUG] iteration=1830, ncalls=5358, regioncalls=200320, ndraw=40, logz=-16.37, remainder_fraction=99.0590%, Lmin=-10.40, Lmax=-5.13
12:35:54 [ultranest] [DEBUG] iteration=1831, ncalls=5363, regioncalls=200520, ndraw=40, logz=-16.36, remainder_fraction=99.0491%, Lmin=-10.39, Lmax=-5.13
12:35:54 [ultranest] [DEBUG] iteration=1832, ncalls=5371, regioncalls=200840, ndraw=40, logz=-16.35, remainder_fraction=99.0394%, Lmin=-10.39, Lmax=-5.13
12:35:54 [ultranest] [DEBUG] iteration=1833, ncalls=5376, regioncalls=201040, ndraw=40, logz=-16.34, remainder_fraction=99.0299%, Lmin=-10.39, Lmax=-5.13
12:35:54 [ultranest] [DEBUG] iteration=1836, ncalls=5386, regioncalls=201440, ndraw=40, logz=-16.32, remainder_fraction=99.0040%, Lmin=-10.36, Lmax=-5.13
12:35:54 [ultranest] [DEBUG] iteration=1837, ncalls=5390, regioncalls=201600, ndraw=40, logz=-16.31, remainder_fraction=98.9924%, Lmin=-10.34, Lmax=-5.13
12:35:55 [ultranest] [DEBUG] iteration=1839, ncalls=5396, regioncalls=201840, ndraw=40, logz=-16.29, remainder_fraction=98.9690%, Lmin=-10.31, Lmax=-5.13
12:35:55 [ultranest] [DEBUG] iteration=1840, ncalls=5404, regioncalls=202160, ndraw=40, logz=-16.28, remainder_fraction=98.9565%, Lmin=-10.29, Lmax=-5.13
12:35:55 [ultranest] [DEBUG] iteration=1842, ncalls=5410, regioncalls=202400, ndraw=40, logz=-16.26, remainder_fraction=98.9306%, Lmin=-10.28, Lmax=-5.13
12:35:55 [ultranest] [DEBUG] iteration=1844, ncalls=5416, regioncalls=202640, ndraw=40, logz=-16.24, remainder_fraction=98.9059%, Lmin=-10.25, Lmax=-5.13
12:35:55 [ultranest] [DEBUG] iteration=1846, ncalls=5420, regioncalls=202800, ndraw=40, logz=-16.22, remainder_fraction=98.8797%, Lmin=-10.24, Lmax=-5.13
12:35:56 [ultranest] [DEBUG] iteration=1849, ncalls=5431, regioncalls=203240, ndraw=40, logz=-16.19, remainder_fraction=98.8454%, Lmin=-10.21, Lmax=-5.13
12:35:56 [ultranest] [DEBUG] iteration=1850, ncalls=5435, regioncalls=203400, ndraw=40, logz=-16.18, remainder_fraction=98.8421%, Lmin=-10.21, Lmax=-5.13
12:35:56 [ultranest] [DEBUG] iteration=1853, ncalls=5446, regioncalls=203840, ndraw=40, logz=-16.15, remainder_fraction=98.8014%, Lmin=-10.19, Lmax=-5.13
12:35:56 [ultranest] [DEBUG] iteration=1854, ncalls=5450, regioncalls=204000, ndraw=40, logz=-16.14, remainder_fraction=98.7878%, Lmin=-10.17, Lmax=-5.13
12:35:57 [ultranest] [DEBUG] iteration=1856, ncalls=5456, regioncalls=204240, ndraw=40, logz=-16.12, remainder_fraction=98.7649%, Lmin=-10.15, Lmax=-5.13
12:35:57 [ultranest] [DEBUG] iteration=1857, ncalls=5461, regioncalls=204440, ndraw=40, logz=-16.11, remainder_fraction=98.7513%, Lmin=-10.15, Lmax=-5.13
12:35:57 [ultranest] [DEBUG] iteration=1859, ncalls=5466, regioncalls=204640, ndraw=40, logz=-16.09, remainder_fraction=98.7224%, Lmin=-10.10, Lmax=-5.13
12:35:57 [ultranest] [DEBUG] iteration=1861, ncalls=5474, regioncalls=204960, ndraw=40, logz=-16.07, remainder_fraction=98.6990%, Lmin=-10.06, Lmax=-5.13
12:35:57 [ultranest] [DEBUG] iteration=1862, ncalls=5480, regioncalls=205200, ndraw=40, logz=-16.06, remainder_fraction=98.6837%, Lmin=-10.02, Lmax=-5.13
12:35:58 [ultranest] [DEBUG] iteration=1863, ncalls=5484, regioncalls=205360, ndraw=40, logz=-16.05, remainder_fraction=98.6676%, Lmin=-10.02, Lmax=-5.13
12:35:58 [ultranest] [DEBUG] iteration=1864, ncalls=5494, regioncalls=205760, ndraw=40, logz=-16.04, remainder_fraction=98.6521%, Lmin=-10.01, Lmax=-5.13
12:35:58 [ultranest] [DEBUG] iteration=1867, ncalls=5498, regioncalls=205920, ndraw=40, logz=-16.02, remainder_fraction=98.6090%, Lmin=-10.00, Lmax=-5.13
12:35:58 [ultranest] [DEBUG] iteration=1869, ncalls=5502, regioncalls=206080, ndraw=40, logz=-16.00, remainder_fraction=98.5806%, Lmin=-9.99, Lmax=-5.13
12:35:58 [ultranest] [DEBUG] iteration=1870, ncalls=5509, regioncalls=206360, ndraw=40, logz=-15.99, remainder_fraction=98.5682%, Lmin=-9.98, Lmax=-5.13
12:35:59 [ultranest] [DEBUG] iteration=1871, ncalls=5513, regioncalls=206520, ndraw=40, logz=-15.98, remainder_fraction=98.5624%, Lmin=-9.97, Lmax=-5.13
12:35:59 [ultranest] [DEBUG] iteration=1872, ncalls=5523, regioncalls=206920, ndraw=40, logz=-15.97, remainder_fraction=98.5464%, Lmin=-9.97, Lmax=-5.13
12:35:59 [ultranest] [DEBUG] iteration=1874, ncalls=5530, regioncalls=207200, ndraw=40, logz=-15.95, remainder_fraction=98.5157%, Lmin=-9.94, Lmax=-5.13
12:35:59 [ultranest] [DEBUG] iteration=1875, ncalls=5536, regioncalls=207440, ndraw=40, logz=-15.94, remainder_fraction=98.4991%, Lmin=-9.94, Lmax=-5.13
12:35:59 [ultranest] [DEBUG] iteration=1878, ncalls=5539, regioncalls=207560, ndraw=40, logz=-15.91, remainder_fraction=98.4492%, Lmin=-9.91, Lmax=-5.13
12:36:00 [ultranest] [DEBUG] iteration=1879, ncalls=5554, regioncalls=208160, ndraw=40, logz=-15.90, remainder_fraction=98.4323%, Lmin=-9.90, Lmax=-5.13
12:36:00 [ultranest] [DEBUG] iteration=1880, ncalls=5562, regioncalls=208480, ndraw=40, logz=-15.89, remainder_fraction=98.4151%, Lmin=-9.90, Lmax=-5.13
12:36:00 [ultranest] [DEBUG] iteration=1882, ncalls=5568, regioncalls=208720, ndraw=40, logz=-15.88, remainder_fraction=98.4058%, Lmin=-9.89, Lmax=-5.13
12:36:00 [ultranest] [DEBUG] iteration=1884, ncalls=5571, regioncalls=208840, ndraw=40, logz=-15.86, remainder_fraction=98.3713%, Lmin=-9.86, Lmax=-5.13
12:36:01 [ultranest] [DEBUG] iteration=1885, ncalls=5576, regioncalls=209040, ndraw=40, logz=-15.85, remainder_fraction=98.3541%, Lmin=-9.85, Lmax=-5.13
12:36:01 [ultranest] [DEBUG] iteration=1886, ncalls=5583, regioncalls=209360, ndraw=40, logz=-15.84, remainder_fraction=98.3357%, Lmin=-9.85, Lmax=-5.13
12:36:01 [ultranest] [DEBUG] iteration=1887, ncalls=5592, regioncalls=209800, ndraw=40, logz=-15.83, remainder_fraction=98.3245%, Lmin=-9.85, Lmax=-5.13
12:36:01 [ultranest] [DEBUG] iteration=1889, ncalls=5597, regioncalls=210000, ndraw=40, logz=-15.81, remainder_fraction=98.2871%, Lmin=-9.83, Lmax=-5.13
12:36:02 [ultranest] [DEBUG] iteration=1891, ncalls=5607, regioncalls=210400, ndraw=40, logz=-15.80, remainder_fraction=98.2557%, Lmin=-9.79, Lmax=-5.13
12:36:02 [ultranest] [DEBUG] iteration=1894, ncalls=5612, regioncalls=210600, ndraw=40, logz=-15.77, remainder_fraction=98.2105%, Lmin=-9.76, Lmax=-5.13
12:36:02 [ultranest] [DEBUG] iteration=1895, ncalls=5615, regioncalls=210720, ndraw=40, logz=-15.76, remainder_fraction=98.2032%, Lmin=-9.76, Lmax=-5.13
12:36:02 [ultranest] [DEBUG] iteration=1897, ncalls=5620, regioncalls=210920, ndraw=40, logz=-15.74, remainder_fraction=98.1663%, Lmin=-9.74, Lmax=-5.13
12:36:02 [ultranest] [DEBUG] iteration=1899, ncalls=5628, regioncalls=211240, ndraw=40, logz=-15.73, remainder_fraction=98.1277%, Lmin=-9.70, Lmax=-5.13
12:36:03 [ultranest] [DEBUG] iteration=1900, ncalls=5636, regioncalls=211560, ndraw=40, logz=-15.72, remainder_fraction=98.1072%, Lmin=-9.70, Lmax=-5.13
12:36:03 [ultranest] [DEBUG] iteration=1901, ncalls=5645, regioncalls=211920, ndraw=40, logz=-15.71, remainder_fraction=98.0864%, Lmin=-9.69, Lmax=-5.13
12:36:03 [ultranest] [DEBUG] iteration=1902, ncalls=5652, regioncalls=212200, ndraw=40, logz=-15.70, remainder_fraction=98.0660%, Lmin=-9.69, Lmax=-5.13
12:36:03 [ultranest] [DEBUG] iteration=1905, ncalls=5656, regioncalls=212360, ndraw=40, logz=-15.67, remainder_fraction=98.0100%, Lmin=-9.66, Lmax=-5.13
12:36:03 [ultranest] [DEBUG] iteration=1907, ncalls=5662, regioncalls=212600, ndraw=40, logz=-15.66, remainder_fraction=97.9666%, Lmin=-9.63, Lmax=-5.13
12:36:04 [ultranest] [DEBUG] iteration=1909, ncalls=5668, regioncalls=212840, ndraw=40, logz=-15.64, remainder_fraction=97.9217%, Lmin=-9.61, Lmax=-5.13
12:36:04 [ultranest] [DEBUG] iteration=1911, ncalls=5672, regioncalls=213000, ndraw=40, logz=-15.62, remainder_fraction=97.8774%, Lmin=-9.59, Lmax=-5.13
12:36:04 [ultranest] [DEBUG] iteration=1913, ncalls=5677, regioncalls=213200, ndraw=40, logz=-15.60, remainder_fraction=97.8341%, Lmin=-9.58, Lmax=-5.13
12:36:04 [ultranest] [DEBUG] iteration=1915, ncalls=5689, regioncalls=213680, ndraw=40, logz=-15.59, remainder_fraction=97.7905%, Lmin=-9.58, Lmax=-5.13
12:36:04 [ultranest] [DEBUG] iteration=1917, ncalls=5692, regioncalls=213800, ndraw=40, logz=-15.57, remainder_fraction=97.7436%, Lmin=-9.56, Lmax=-5.13
