logz logzerr logvol nlive logl logwt insert_order
-1.814713032862069440e+03 5.830883523654659228e+00 -3.394027229977792937e-01 4.000000000000000000e+02 -1.808312978136368429e+03 -1.814645095146057429e+03 5.749999999999999556e-01
-1.813985339992766058e+03 4.485057052876407546e+00 -3.419027229977792959e-01 4.000000000000000000e+02 -1.796985664638600156e+03 -1.803320281648289210e+03 1.864999999999999991e+00
-1.803320258301941976e+03 5.430325672788002933e+00 -3.444027229977792981e-01 4.000000000000000000e+02 -1.790039073935817669e+03 -1.796376190945506778e+03 1.754999999999999893e+00
-1.796375227070885330e+03 6.924727136126367810e+00 -3.469027229977793003e-01 4.000000000000000000e+02 -1.780019441096866785e+03 -1.786359058106555949e+03 1.125000000000000000e+00
-1.786359013435790985e+03 7.809319906445130854e+00 -3.494027229977793025e-01 4.000000000000000000e+02 -1.779804618869528440e+03 -1.786146735879217431e+03 1.455000000000000071e+00
-1.785554105300998572e+03 8.069014358820188804e+00 -3.519027229977793048e-01 4.000000000000000000e+02 -1.778835135814143996e+03 -1.785179752823833041e+03 1.679999999999999938e+00
-1.784656365751402973e+03 3.449203825389746125e+00 -3.544027229977793070e-01 4.000000000000000000e+02 -1.777425640950682237e+03 -1.783772757960371337e+03 1.314999999999999947e+00
-1.783426838236551248e+03 3.722391079808596182e+00 -3.569027229977793092e-01 4.000000000000000000e+02 -1.770308681566265705e+03 -1.776658298575954859e+03 1.260000000000000009e+00
-1.776657149864078065e+03 2.783768198628359780e+00 -3.594027229977793114e-01 4.000000000000000000e+02 -1.758384304072337727e+03 -1.764736421082026709e+03 1.879999999999999893e+00
-1.764736414430951982e+03 6.788021454166611512e+00 -3.619027229977793136e-01 4.000000000000000000e+02 -1.740807553908286309e+03 -1.747162170917975345e+03 1.705000000000000071e+00
-1.747162170894662040e+03 1.136115843513964840e+01 -3.644027229977793159e-01 4.000000000000000000e+02 -1.740262192563675399e+03 -1.746619309573364490e+03 1.010000000000000009e+00
-1.746161199388032855e+03 1.414351561865962781e+00 -3.669027229977793181e-01 4.000000000000000000e+02 -1.733882845815126302e+03 -1.740242462824815448e+03 1.995000000000000107e+00
-1.740239777837719885e+03 2.289275477557112914e+00 -3.694027229977793203e-01 4.000000000000000000e+02 -1.726053702507635080e+03 -1.732415819517324280e+03 2.550000000000000044e-01
-1.732415419562239322e+03 3.812542418998905003e+00 -3.719027229977793225e-01 4.000000000000000000e+02 -1.722643826881078212e+03 -1.729008443890767239e+03 1.875000000000000000e+00
-1.728975839944173003e+03 1.583082186309876516e+00 -3.744027229977793247e-01 4.000000000000000000e+02 -1.721377864811066956e+03 -1.727744981820756038e+03 4.849999999999999867e-01
-1.727488758014865425e+03 1.317119336753977299e+00 -3.769027229977793270e-01 4.000000000000000000e+02 -1.713781916126044052e+03 -1.720151533135733189e+03 7.299999999999999822e-01
-1.720150882493230711e+03 4.193037006252266607e+00 -3.794027229977793292e-01 4.000000000000000000e+02 -1.696312230478626816e+03 -1.702684347488316007e+03 6.850000000000000533e-01
-1.702684347462351525e+03 9.557198059858858841e+00 -3.819027229977793314e-01 4.000000000000000000e+02 -1.694445845241276857e+03 -1.700820462250965875e+03 1.725000000000000089e+00
-1.700676302183493590e+03 7.012029040994823603e+00 -3.844027229977793336e-01 4.000000000000000000e+02 -1.687118758092969529e+03 -1.693495875102658601e+03 1.899999999999999911e+00
-1.693495114049715085e+03 4.019138010085084645e+00 -3.869027229977793358e-01 4.000000000000000000e+02 -1.686487078649228806e+03 -1.692866695658917934e+03 1.489999999999999991e+00
-1.692439185459593318e+03 2.898086006725397734e+00 -3.894027229977793381e-01 4.000000000000000000e+02 -1.682652121669289045e+03 -1.689034238678978227e+03 1.360000000000000098e+00
-1.689001569585337393e+03 4.259406422410652482e+00 -3.919027229977793403e-01 4.000000000000000000e+02 -1.670613441440940278e+03 -1.676998058450629287e+03 5.400000000000000355e-01
-1.676998052327970981e+03 6.682018148565212812e+00 -3.944027229977793425e-01 4.000000000000000000e+02 -1.669446239353823785e+03 -1.675833356363512848e+03 1.675000000000000044e+00
-1.675561790325499032e+03 6.954306925432883091e+00 -3.969027229977793447e-01 4.000000000000000000e+02 -1.666863696406099734e+03 -1.673253313415788853e+03 5.400000000000000355e-01
