# logA n_s H0 omega_b omega_cdm m_ncdm tau_reio weight loglikelihood
3.19522258e+00 1.19536342e+00 7.24342415e+01 2.83646226e-02 1.19346518e-01 6.94811601e-01 3.87891680e-01 1.88637647e-04 -5.24817952e+00
2.26153856e+00 1.03604398e+00 6.67740284e+01 2.16303861e-02 1.00560144e-01 1.00151673e+00 3.32366151e-01 1.88335130e-04 -5.24764647e+00
2.19514856e+00 9.40128230e-01 5.92784552e+01 1.29546761e-02 8.09949050e-02 9.81625385e-01 2.24835037e-01 1.88033066e-04 -5.24739376e+00
3.72311794e+00 8.32770859e-01 6.90846897e+01 2.54109106e-02 1.00448424e-01 1.62331839e+00 4.05941794e-02 1.87695488e-04 -5.24724430e+00
3.62947254e+00 1.16307184e+00 6.06314791e+01 1.51236692e-02 7.55043438e-02 1.86798973e+00 4.12891433e-01 1.87347275e-04 -5.24711161e+00
3.05198730e+00 1.04861609e+00 6.94014036e+01 2.52518580e-02 1.03901853e-01 1.37312505e+00 9.19831502e-02 1.87023406e-04 -5.24670874e+00
1.81922861e+00 8.75755717e-01 6.50718272e+01 2.01497841e-02 8.88946626e-02 1.40902090e+00 1.64278540e-02 1.86701622e-04 -5.24655964e+00
3.34222469e+00 1.10147590e+00 7.47377062e+01 3.24035504e-02 1.20899970e-01 1.30614747e+00 1.31799060e-01 1.86387970e-04 -5.24607554e+00
3.08465959e+00 8.92240891e-01 6.50633530e+01 1.88942533e-02 1.01478334e-01 4.92344304e-01 5.00987996e-01 1.86061565e-04 -5.24606907e+00
1.93078433e+00 1.03074054e+00 7.11223097e+01 2.73491490e-02 1.12715217e-01 1.12743939e+00 5.16955551e-01 1.85702726e-04 -5.24594047e+00
2.39875994e+00 1.01886144e+00 7.19481482e+01 2.80106932e-02 1.16221092e-01 7.10330988e-01 3.83560461e-01 1.85346881e-04 -5.24590915e+00
2.40977738e+00 9.83869883e-01 6.57687319e+01 2.11466985e-02 9.26263837e-02 1.37364685e+00 1.18971162e-01 1.84988381e-04 -5.24581664e+00
2.98875083e+00 1.07172278e+00 6.64529962e+01 2.17351825e-02 9.57883353e-02 1.11640552e+00 5.77627251e-01 1.84670186e-04 -5.24535632e+00
2.74637197e+00 1.11203645e+00 6.04423204e+01 1.48181030e-02 7.83499744e-02 1.54376292e+00 4.37381579e-01 1.84351935e-04 -5.24527025e+00
3.21790679e+00 1.07251333e+00 7.52616157e+01 3.11668464e-02 1.33380819e-01 1.55085469e-01 4.24044720e-01 1.84041047e-04 -5.24473601e+00
3.33283692e+00 1.16233094e+00 7.30552253e+01 2.93829455e-02 1.22807415e-01 5.88034893e-01 1.76202361e-01 1.83735476e-04 -5.24459761e+00
3.77899764e+00 1.19054823e+00 7.44584127e+01 3.15289194e-02 1.24489993e-01 7.87175651e-01 2.49990655e-01 1.83382901e-04 -5.24458154e+00
3.50976853e+00 8.45714866e-01 6.67175259e+01 2.18523876e-02 1.00221589e-01 1.10731296e+00 9.51382666e-02 1.83024794e-04 -5.24451099e+00
3.60952317e+00 9.52930253e-01 7.48716379e+01 3.25323403e-02 1.16444195e-01 1.47872627e+00 1.19447753e-01 1.82670696e-04 -5.24445868e+00
2.51441569e+00 1.01811113e+00 7.45081495e+01 3.26778555e-02 1.13610968e-01 1.91058347e+00 6.52267258e-01 1.82347442e-04 -5.24405735e+00
2.06470495e+00 8.28527947e-01 6.03779719e+01 1.41435726e-02 8.05047065e-02 1.14636898e+00 3.94641039e-02 1.82020003e-04 -5.24405724e+00
3.17131990e+00 1.10176324e+00 7.46035128e+01 3.06140140e-02 1.31675955e-01 4.55916492e-01 2.30475697e-01 1.81660435e-04 -5.24401612e+00
2.86525728e+00 8.57100210e-01 6.84498831e+01 2.24195235e-02 1.16187483e-01 2.22898312e-01 9.55608943e-02 1.81318563e-04 -5.24382866e+00
3.62902311e+00 8.24497206e-01 7.51590151e+01 3.11184331e-02 1.35861415e-01 1.71227876e-01 4.31614246e-01 1.81041767e-04 -5.24307572e+00
2.09335867e+00 1.08836681e+00 5.83042806e+01 1.06397170e-02 8.67338661e-02 2.15986829e-01 3.16763416e-01 1.80757215e-04 -5.24297848e+00
3.02256405e+00 9.19057608e-01 6.39113336e+01 1.84432114e-02 8.84295244e-02 1.27827074e+00 2.63997283e-01 1.80433065e-04 -5.24266954e+00
2.48236220e+00 9.63202402e-01 6.31870429e+01 1.76401814e-02 8.64637726e-02 1.32821519e+00 4.11803842e-01 1.80104940e-04 -5.24262285e+00
2.76748280e+00 1.13774084e+00 7.26917768e+01 2.83863204e-02 1.25467439e-01 3.49958309e-01 7.25161634e-02 1.79770181e-04 -5.24239438e+00
2.10588586e+00 1.10691490e+00 5.53751324e+01 8.92508174e-03 6.32346468e-02 1.66816618e+00 1.61124767e-01 1.79441073e-04 -5.24229162e+00
1.93881524e+00 1.08827692e+00 7.31756296e+01 3.00308016e-02 1.18402902e-01 8.37926082e-01 6.60206921e-01 1.79098954e-04 -5.24221517e+00
2.64980010e+00 9.22161563e-01 5.94771569e+01 1.30240536e-02 8.20027305e-02 8.86980395e-01 1.06821941e-01 1.78752249e-04 -5.24217103e+00
2.13959479e+00 1.17499298e+00 6.97619777e+01 2.52463775e-02 1.09136866e-01 8.09333771e-01 1.98927594e-01 1.78436658e-04 -5.24175337e+00
2.04178363e+00 1.09127272e+00 7.49999312e+01 3.26113396e-02 1.20564712e-01 1.48113667e+00 5.12708966e-01 1.78135215e-04 -5.24155656e+00
3.60239389e+00 1.19634053e+00 7.08449691e+01 2.74055201e-02 1.05854903e-01 1.51553858e+00 7.30414998e-01 1.77806028e-04 -5.24145670e+00
3.16504825e+00 1.01335096e+00 6.66450695e+01 2.13309692e-02 1.01489274e-01 6.96068311e-01 3.39141455e-01 1.77468655e-04 -5.24135900e+00
3.02088912e+00 1.05695123e+00 7.35569524e+01 3.07755477e-02 1.13881833e-01 1.53315168e+00 5.01472454e-01 1.77150124e-04 -5.24105365e+00
2.22518799e+00 9.21779160e-01 6.63136811e+01 2.22994816e-02 8.97154903e-02 1.78759239e+00 6.12667977e-01 1.76824934e-04 -5.24103770e+00
1.72887211e+00 9.97809583e-01 7.23075034e+01 2.92865460e-02 1.08281163e-01 1.76033500e+00 1.34005601e-01 1.76495766e-04 -5.24078423e+00
3.06022062e+00 1.17222430e+00 6.56444317e+01 2.09510808e-02 9.15266351e-02 1.60523650e+00 1.49070571e-01 1.76172907e-04 -5.24070357e+00
1.96890455e+00 1.00238894e+00 7.57404647e+01 3.26279171e-02 1.31693463e-01 4.67093916e-01 3.55214444e-01 1.75840503e-04 -5.24056541e+00
2.11894349e+00 9.42764265e-01 7.30329600e+01 2.78455262e-02 1.31113334e-01 1.29016578e-01 5.85388384e-02 1.75504294e-04 -5.24053524e+00
3.32922364e+00 9.80770325e-01 7.50115407e+01 3.21266418e-02 1.24034410e-01 1.13900844e+00 3.77444285e-02 1.75164543e-04 -5.24044487e+00
2.89107039e+00 8.28239828e-01 5.45043663e+01 8.01678060e-03 6.36942847e-02 1.63029873e+00 1.82166485e-01 1.74829340e-04 -5.24037019e+00
1.84866855e+00 1.05868426e+00 6.17542082e+01 1.52290007e-02 9.06678156e-02 5.78970981e-01 1.03905432e-01 1.74487468e-04 -5.24036362e+00
2.66017339e+00 1.19928731e+00 6.81526030e+01 2.37752942e-02 1.01820359e-01 1.22288223e+00 7.53413792e-01 1.74154816e-04 -5.24019073e+00
2.04939786e+00 1.09787025e+00 7.38738135e+01 3.17229603e-02 1.13124099e-01 1.75116803e+00 4.17113056e-01 1.73831054e-04 -5.24008916e+00
2.94237461e+00 1.04964312e+00 7.25176471e+01 2.80317138e-02 1.24381727e-01 2.31283866e-01 6.07046725e-01 1.73509703e-04 -5.23989544e+00
2.58650802e+00 9.16329930e-01 7.19264027e+01 2.66189729e-02 1.25534309e-01 2.84487243e-02 3.92893740e-01 1.73221219e-04 -5.23942125e+00
1.68389897e+00 1.19557690e+00 5.68023167e+01 1.03923656e-02 6.96243101e-02 1.46401018e+00 3.60972649e-01 1.72927225e-04 -5.23929670e+00
1.99744235e+00 1.01751287e+00 7.48538002e+01 3.26235377e-02 1.16735078e-01 1.40174953e+00 2.34691238e-01 1.72594860e-04 -5.23927292e+00
2.75267742e+00 1.05118821e+00 7.00404516e+01 2.41257712e-02 1.21266998e-01 8.99014165e-03 7.82187831e-02 1.72252434e-04 -5.23927262e+00
3.61095865e+00 8.34506941e-01 7.30655306e+01 3.05553749e-02 1.08754669e-01 1.61646743e+00 5.21737107e-01 1.71919485e-04 -5.23914648e+00
2.58193172e+00 9.92966113e-01 5.91297997e+01 1.29108525e-02 7.71843064e-02 1.18559342e+00 1.98062799e-01 1.71621045e-04 -5.23875153e+00
2.68569671e+00 8.70280858e-01 6.46383546e+01 1.90256296e-02 9.37369728e-02 1.03222090e+00 1.91227945e-01 1.71319157e-04 -5.23867160e+00
2.77461460e+00 9.17143699e-01 7.00398228e+01 2.55987682e-02 1.09699969e-01 8.65373007e-01 9.97876632e-02 1.70987982e-04 -5.23862544e+00
3.88471025e+00 1.09338840e+00 6.68453986e+01 2.29687391e-02 8.98349585e-02 1.96389184e+00 4.85849032e-01 1.70657524e-04 -5.23854462e+00
1.69537514e+00 1.04852602e+00 6.63276927e+01 2.23134150e-02 8.87367678e-02 1.91728996e+00 4.89845158e-01 1.70353457e-04 -5.23819612e+00
1.75127169e+00 1.05628906e+00 7.46787643e+01 3.13502884e-02 1.26559967e-01 5.35163448e-01 7.60096917e-01 1.70072340e-04 -5.23785173e+00
2.98568641e+00 1.18087024e+00 6.50584446e+01 2.01831605e-02 9.16513079e-02 1.43869563e+00 6.05387735e-01 1.69767679e-04 -5.23778602e+00
1.89374557e+00 8.87884619e-01 6.97104856e+01 2.60452411e-02 1.03358323e-01 1.56973167e+00 1.73896341e-01 1.69434610e-04 -5.23778340e+00
3.70009925e+00 1.14190329e+00 7.55503601e+01 3.24311920e-02 1.30149667e-01 4.76836901e-01 7.00953562e-01 1.69129229e-04 -5.23739802e+00
3.10413171e+00 1.19421118e+00 6.62931274e+01 2.18914161e-02 9.37639240e-02 1.28907969e+00 6.53364988e-01 1.68835500e-04 -5.23726380e+00
2.27859174e+00 9.41974297e-01 5.61413668e+01 8.46545423e-03 8.11247661e-02 2.97281385e-01 8.87672301e-02 1.68545434e-04 -5.23684109e+00
2.12861362e+00 1.08905334e+00 5.73455064e+01 1.07257767e-02 7.59214777e-02 9.97464071e-01 1.05069557e-01 1.68254000e-04 -5.23672897e+00
1.82703423e+00 8.41119510e-01 7.63460334e+01 3.19619074e-02 1.43184241e-01 1.52956747e-02 4.73931413e-01 1.67936417e-04 -5.23662370e+00
3.61037622e+00 1.09709524e+00 6.46370912e+01 1.99256237e-02 8.80301258e-02 1.65514983e+00 6.60980676e-01 1.67610734e-04 -5.23661537e+00
3.67347010e+00 1.15541142e+00 6.09456568e+01 1.49640653e-02 8.19876551e-02 1.12116837e+00 4.07185192e-01 1.67284868e-04 -5.23651986e+00
1.94680097e+00 1.05128521e+00 5.75008543e+01 1.10100732e-02 7.17402496e-02 1.48355823e+00 8.90931623e-02 1.66969420e-04 -5.23639431e+00
2.39311846e+00 1.03788910e+00 6.46695648e+01 2.00239452e-02 8.43724600e-02 1.73610402e+00 1.76410869e-01 1.66661117e-04 -5.23622019e+00
3.48042319e+00 8.20699855e-01 6.95256612e+01 2.56426548e-02 1.05637654e-01 1.29188110e+00 5.58628936e-02 1.66345159e-04 -5.23619353e+00
1.67547225e+00 1.11021261e+00 6.12189785e+01 1.39685089e-02 9.39994149e-02 1.90461215e-01 4.45941252e-01 1.66033901e-04 -5.23597001e+00
3.73145319e+00 1.03748627e+00 6.53068742e+01 1.95698459e-02 9.77742719e-02 7.65833254e-01 5.87595865e-02 1.65770710e-04 -5.23537044e+00
3.16749146e+00 9.86618152e-01 5.97314321e+01 1.22822239e-02 9.02814129e-02 2.46253383e-01 6.60564156e-02 1.65493568e-04 -5.23532039e+00
3.00784723e+00 8.07693625e-01 7.61181621e+01 3.24617931e-02 1.36483620e-01 2.07654656e-01 1.75974597e-01 1.65193066e-04 -5.23500936e+00
3.41150209e+00 1.02324071e+00 7.28518933e+01 2.88170015e-02 1.24688847e-01 5.75825401e-01 5.99204103e-01 1.64891320e-04 -5.23498095e+00
3.67698475e+00 8.94918482e-01 6.96483153e+01 2.55203412e-02 1.10113559e-01 9.33209435e-01 5.61223393e-01 1.64570373e-04 -5.23490998e+00
3.68025181e+00 9.16507091e-01 7.48235618e+01 3.19378932e-02 1.26420888e-01 8.15046549e-01 1.17609642e-02 1.64248581e-04 -5.23489946e+00
3.10152507e+00 1.13760682e+00 6.57988107e+01 1.99840433e-02 1.01804603e-01 5.59670355e-01 5.48668459e-01 1.63952322e-04 -5.23452472e+00
3.73875607e+00 9.28248581e-01 7.28832839e+01 3.00119123e-02 1.13770068e-01 1.15202014e+00 5.82693865e-01 1.63695129e-04 -5.23404335e+00
3.62387777e+00 9.24302106e-01 6.40440555e+01 1.81753894e-02 9.46658623e-02 7.12612911e-01 1.66905069e-01 1.63415409e-04 -5.23394916e+00
3.75219707e+00 1.05116997e+00 6.86688259e+01 2.32075246e-02 1.11392933e-01 3.58768158e-01 3.82670813e-01 1.63112107e-04 -5.23376283e+00
2.95346649e+00 9.98717116e-01 7.23209998e+01 2.85465243e-02 1.20528895e-01 7.75990973e-01 6.89492209e-01 1.62812452e-04 -5.23363075e+00
2.19851979e+00 1.07217751e+00 5.59176006e+01 9.40552347e-03 6.79871233e-02 1.52651565e+00 1.84241451e-01 1.62504751e-04 -5.23355022e+00
1.92970850e+00 1.16909012e+00 7.54425058e+01 3.16445685e-02 1.36097656e-01 2.18867116e-01 5.95311632e-01 1.62193322e-04 -5.23347128e+00
1.68088375e+00 1.00838269e+00 6.45430308e+01 1.90330544e-02 9.39156567e-02 8.68652165e-01 4.93648750e-01 1.61888471e-04 -5.23331686e+00
2.81390243e+00 9.14438328e-01 6.30466438e+01 1.61856478e-02 9.80837328e-02 2.64582881e-01 3.69607649e-02 1.61593498e-04 -5.23312276e+00
1.95729149e+00 9.20824056e-01 6.88596246e+01 2.40820498e-02 1.10416079e-01 5.64678452e-01 4.40136773e-01 1.61287514e-04 -5.23311152e+00
1.91352299e+00 1.01186537e+00 7.47032076e+01 3.21802172e-02 1.21393381e-01 1.34012253e+00 3.79164121e-01 1.60967011e-04 -5.23310501e+00
2.16011872e+00 1.09770606e+00 7.16908276e+01 2.66235069e-02 1.23896751e-01 3.17132441e-01 1.92348091e-01 1.60652486e-04 -5.23302728e+00
3.79385546e+00 8.98799117e-01 7.57953147e+01 3.20495753e-02 1.35702513e-01 2.09201961e-01 1.62852832e-01 1.60341685e-04 -5.23298198e+00
3.43751306e+00 1.01309422e+00 6.90140002e+01 2.42789225e-02 1.08403396e-01 7.74290515e-01 6.15282677e-01 1.60033682e-04 -5.23287681e+00
3.28054088e+00 1.10191243e+00 6.79570003e+01 2.42843431e-02 9.52831257e-02 1.74694618e+00 6.52917700e-01 1.59724472e-04 -5.23285403e+00
1.96916201e+00 8.87137180e-01 7.14691474e+01 2.67696409e-02 1.19905406e-01 3.06252884e-01 5.77241204e-01 1.59412201e-04 -5.23279475e+00
3.61665079e+00 1.11912814e+00 6.21609109e+01 1.55625999e-02 9.57477156e-02 4.58365101e-01 5.35455454e-01 1.59103667e-04 -5.23273267e+00
2.69281236e+00 1.07559788e+00 7.60334055e+01 3.28062762e-02 1.35551646e-01 4.97003106e-01 3.00755266e-01 1.58818045e-04 -5.23239239e+00
2.59520266e+00 1.12426650e+00 5.65793270e+01 1.00100986e-02 7.08566991e-02 1.42454415e+00 1.89857613e-02 1.58560743e-04 -5.23197952e+00
2.04153833e+00 1.16562242e+00 7.28388921e+01 2.92044210e-02 1.21572844e-01 8.26710605e-01 4.94962764e-01 1.58289556e-04 -5.23181988e+00
2.61258763e+00 9.19228470e-01 7.00349498e+01 2.70942780e-02 9.84415712e-02 1.90651617e+00 6.09014719e-01 1.58004482e-04 -5.23158871e+00
2.31798978e+00 1.18476765e+00 5.40103285e+01 7.35964392e-03 6.28200525e-02 1.55832784e+00 6.17735683e-02 1.57731552e-04 -5.23128158e+00
3.52090348e+00 1.12900920e+00 6.68654297e+01 2.17148237e-02 1.00317026e-01 9.75811228e-01 1.97951195e-01 1.57458458e-04 -5.23105846e+00
3.59861876e+00 1.13990719e+00 6.96359491e+01 2.59725207e-02 1.01749744e-01 1.36486347e+00 4.54455571e-01 1.57229320e-04 -5.23019832e+00
1.71962344e+00 1.08326633e+00 6.65077717e+01 2.05517949e-02 1.06932020e-01 4.68852945e-01 3.09873949e-01 1.57009458e-04 -5.22986096e+00
3.42218800e+00 8.71023290e-01 6.79370034e+01 2.42685055e-02 9.16530417e-02 1.85283342e+00 3.55314312e-01 1.56727188e-04 -5.22980111e+00
1.65303199e+00 8.35394022e-01 6.31257110e+01 1.68139237e-02 9.44711788e-02 5.32390185e-01 3.51098581e-01 1.56438210e-04 -5.22955602e+00
3.24351029e+00 1.09402816e+00 7.19235154e+01 2.77822632e-02 1.21192086e-01 6.18737137e-01 6.85549925e-01 1.56148341e-04 -5.22951438e+00
3.69619539e+00 8.59148016e-01 7.51691629e+01 3.23654142e-02 1.27102965e-01 7.67875973e-01 7.77047641e-02 1.55843552e-04 -5.22946767e+00
2.85637948e+00 1.01034811e+00 6.20344277e+01 1.44553020e-02 9.81570848e-02 3.32677436e-02 4.73569098e-01 1.55541151e-04 -5.22940298e+00
1.93369188e+00 8.07936403e-01 6.70013318e+01 2.14802212e-02 1.07469324e-01 3.99171692e-01 5.14653337e-01 1.55256730e-04 -5.22913222e+00
1.62778391e+00 1.11350216e+00 7.14014501e+01 2.78425394e-02 1.13328169e-01 1.03929056e+00 5.90836529e-02 1.54975790e-04 -5.22902926e+00
2.60079770e+00 1.19856212e+00 6.85987358e+01 2.49725477e-02 9.73356792e-02 1.71229911e+00 3.38205429e-01 1.54727343e-04 -5.22834517e+00
3.68853155e+00 8.85693905e-01 6.35353419e+01 1.65535652e-02 1.01595210e-01 2.82817826e-01 6.30365506e-02 1.54482221e-04 -5.22820410e+00
3.37403424e+00 1.10203064e+00 6.15427184e+01 1.45850431e-02 9.52448137e-02 3.41580455e-01 2.26373153e-01 1.54187999e-04 -5.22816193e+00
1.67289627e+00 9.98620130e-01 6.71570542e+01 2.08828638e-02 1.10365686e-01 2.76651735e-01 1.55281548e-01 1.53894156e-04 -5.22802323e+00
3.35934636e+00 8.60110178e-01 5.86768241e+01 1.06463775e-02 9.04795427e-02 3.45161774e-02 2.32092129e-01 1.53599026e-04 -5.22800508e+00
2.86273048e+00 8.25898187e-01 5.43265924e+01 7.96625141e-03 6.28866973e-02 1.65661729e+00 1.92918192e-01 1.53297690e-04 -5.22795476e+00
1.79011968e+00 9.98098737e-01 5.92977839e+01 1.24791784e-02 8.44665542e-02 5.87196933e-01 3.96226071e-01 1.53000119e-04 -5.22789512e+00
2.13337881e+00 1.06130372e+00 7.04422334e+01 2.68618234e-02 1.05132663e-01 1.27878125e+00 2.53599955e-01 1.52701280e-04 -5.22786896e+00
2.56433767e+00 9.56647051e-01 6.76961449e+01 2.27711628e-02 1.05097837e-01 9.26246563e-01 1.67629028e-01 1.52401014e-04 -5.22783571e+00
2.02298918e+00 1.10926647e+00 6.36325987e+01 1.81664478e-02 8.87964748e-02 1.16871236e+00 5.66785198e-01 1.52103211e-04 -5.22778492e+00
3.00933847e+00 1.18101073e+00 7.29171965e+01 2.95115790e-02 1.17634321e-01 1.03219003e+00 6.70944308e-01 1.51828850e-04 -5.22745055e+00
1.74059785e+00 9.95758829e-01 7.23993010e+01 2.83707292e-02 1.19139295e-01 6.03511311e-01 3.38884419e-01 1.51553391e-04 -5.22742073e+00
3.29907180e+00 9.40045962e-01 7.15069159e+01 2.82479029e-02 1.06523061e-01 1.44702251e+00 1.93247101e-01 1.51264906e-04 -5.22726523e+00
2.61717637e+00 8.03368675e-01 7.36850350e+01 3.10707055e-02 1.12872811e-01 1.72734772e+00 3.18132867e-01 1.50975796e-04 -5.22725094e+00
2.44171000e+00 8.22158695e-01 6.59820982e+01 2.15649094e-02 9.01930443e-02 1.78066327e+00 5.45995946e-01 1.50685783e-04 -5.22711476e+00
2.08880548e+00 1.02973559e+00 7.23124614e+01 2.90167235e-02 1.12829961e-01 1.30043446e+00 5.96077966e-01 1.50396647e-04 -5.22709623e+00
1.72704351e+00 8.47392863e-01 7.46426701e+01 3.21990079e-02 1.17661062e-01 1.52440081e+00 6.17798330e-01 1.50116163e-04 -5.22685217e+00
2.96082893e+00 9.65045552e-01 7.25348212e+01 2.92729909e-02 1.13437895e-01 1.10215855e+00 3.08705189e-01 1.49847957e-04 -5.22667672e+00
1.61377276e+00 8.70739840e-01 6.65038764e+01 1.99455296e-02 1.09183293e-01 1.08146433e-01 6.33190185e-01 1.49593029e-04 -5.22626159e+00
3.46543926e+00 9.93182755e-01 6.79807370e+01 2.33292290e-02 1.04167831e-01 1.06795044e+00 2.92247600e-01 1.49327136e-04 -5.22623872e+00
2.06227073e+00 1.00902174e+00 7.13340931e+01 2.86957102e-02 1.00917281e-01 1.98968315e+00 1.28886794e-02 1.49041147e-04 -5.22609964e+00
2.63946747e+00 1.11888280e+00 7.26842886e+01 2.91835272e-02 1.15564198e-01 1.09273506e+00 8.85938435e-02 1.48758192e-04 -5.22604332e+00
2.72933029e+00 1.01619668e+00 6.05459020e+01 1.45680669e-02 8.13683216e-02 1.17450123e+00 1.29361298e-01 1.48499988e-04 -5.22557816e+00
3.14263716e+00 8.05095526e-01 7.43084797e+01 3.18310482e-02 1.15925751e-01 1.65279026e+00 3.50384232e-01 1.48246097e-04 -5.22546960e+00
3.86788637e+00 1.14581382e+00 7.02945878e+01 2.70162235e-02 1.00424682e-01 1.65161501e+00 1.33373165e-01 1.47960172e-04 -5.22544331e+00
1.82412709e+00 1.04866080e+00 7.10365245e+01 2.61251595e-02 1.18647486e-01 4.38156084e-01 3.02524406e-01 1.47682858e-04 -5.22522562e+00
3.32463349e+00 1.00471049e+00 7.49702092e+01 3.13151488e-02 1.31890163e-01 5.40952584e-01 7.32384835e-02 1.47421660e-04 -5.22498772e+00
2.87417676e+00 8.86934155e-01 6.56275353e+01 2.05412289e-02 9.70754316e-02 1.05490535e+00 1.38367451e-02 1.47151593e-04 -5.22489684e+00
3.43614208e+00 9.02210914e-01 7.37315987e+01 3.06457832e-02 1.17610518e-01 1.22882625e+00 6.97840020e-02 1.46869628e-04 -5.22482769e+00
2.91411905e+00 9.16603840e-01 7.41830345e+01 3.11872164e-02 1.19723253e-01 1.01702083e+00 1.38316798e-01 1.46587911e-04 -5.22474082e+00
3.47996462e+00 1.13087104e+00 7.22610919e+01 2.68861847e-02 1.27269301e-01 6.18533640e-02 7.91033596e-01 1.46312391e-04 -5.22459433e+00
1.94516732e+00 1.06158523e+00 6.67846600e+01 2.13937401e-02 1.03784642e-01 5.41722238e-01 6.11580656e-01 1.46032786e-04 -5.22457050e+00
3.63430416e+00 1.04259522e+00 5.84872402e+01 1.22038466e-02 7.33330257e-02 1.39582767e+00 1.98658997e-01 1.45748030e-04 -5.22450202e+00
2.90260753e+00 1.14132184e+00 6.39925294e+01 1.90387178e-02 8.77748201e-02 1.38690684e+00 4.39086296e-01 1.45488983e-04 -5.22413240e+00
3.62040296e+00 9.71926811e-01 6.95229874e+01 2.60817780e-02 1.00322869e-01 1.67263606e+00 1.07451805e-01 1.45249135e-04 -5.22380586e+00
1.87369336e+00 1.08953698e+00 6.92146614e+01 2.29619680e-02 1.18416878e-01 9.10764589e-02 2.43508869e-01 1.44988888e-04 -5.22372304e+00
3.09945080e+00 8.01653502e-01 6.94386019e+01 2.52979130e-02 1.05736620e-01 1.25690010e+00 3.66156040e-01 1.44719486e-04 -5.22352950e+00
3.36097831e+00 8.51981355e-01 7.52714312e+01 3.08984727e-02 1.35063664e-01 1.46016179e-01 6.56232953e-01 1.44465941e-04 -5.22323408e+00
1.75939923e+00 9.44322982e-01 6.95356546e+01 2.57265210e-02 1.01798047e-01 1.63892281e+00 1.66333178e-02 1.44214626e-04 -5.22301573e+00
3.27111716e+00 9.60787108e-01 6.90878601e+01 2.54593368e-02 9.89684794e-02 1.48286733e+00 5.18093509e-01 1.43950128e-04 -5.22290956e+00
1.72156140e+00 1.13873544e+00 6.61675128e+01 2.08072746e-02 9.96744534e-02 7.59191322e-01 5.84536896e-02 1.43676379e-04 -5.22282672e+00
3.43512476e+00 1.07214210e+00 7.15843378e+01 2.88723622e-02 1.04342642e-01 1.74596486e+00 2.98629290e-01 1.43402182e-04 -5.22273407e+00
2.94709184e+00 8.72935100e-01 6.59551118e+01 2.15591142e-02 8.98761102e-02 1.76842724e+00 5.86264675e-02 1.43140040e-04 -5.22249012e+00
3.88193781e+00 1.13785892e+00 5.89067985e+01 1.25777314e-02 7.50439879e-02 1.39219954e+00 1.54320760e-01 1.42898137e-04 -5.22212089e+00
2.86103812e+00 8.33255408e-01 5.74140752e+01 1.05504148e-02 7.97218593e-02 8.15744510e-01 2.16200549e-01 1.42649265e-04 -5.22198034e+00
3.22043130e+00 1.00355037e+00 6.16133590e+01 1.62486545e-02 7.97392152e-02 1.63763106e+00 3.31604140e-01 1.42394511e-04 -5.22169984e+00
2.30698672e+00 1.12627824e+00 7.42288256e+01 3.03048188e-02 1.29204059e-01 3.03591791e-01 3.62098855e-01 1.42158071e-04 -5.22130802e+00
3.90239274e+00 9.15728675e-01 6.86486174e+01 2.36827528e-02 1.07444606e-01 7.36469129e-01 1.77003157e-01 1.41919288e-04 -5.22106604e+00
3.39494788e+00 8.05082338e-01 6.56141448e+01 2.11062071e-02 9.02398966e-02 1.68173723e+00 6.18051473e-01 1.41679531e-04 -5.22069367e+00
1.98221362e+00 8.23990208e-01 6.64904469e+01 2.06442450e-02 1.05251500e-01 5.46203387e-01 2.72687837e-01 1.41443615e-04 -5.22040308e+00
3.89910292e+00 9.82600314e-01 7.32253677e+01 2.98544812e-02 1.19086313e-01 9.54247368e-01 7.35783675e-01 1.41190503e-04 -5.22027984e+00
2.85802574e+00 1.05547088e+00 5.81690238e+01 1.21170145e-02 7.04252019e-02 1.56987466e+00 3.88198131e-01 1.40927439e-04 -5.22013692e+00
