# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 508, i.e. number of multipoles equal to 507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  160       2.596102045158e-03       2.782344834931e-07      -4.695592663476e-06       0.000000000000e+00       5.369713147512e-05       5.134974885752e-06      -1.049889939472e-09 
  161       2.635405733218e-03       2.871861355762e-07      -4.763987997384e-06       0.000000000000e+00       5.304503798789e-05       5.065105639293e-06      -1.066665512552e-09 
  162       2.675137998050e-03       2.963439697423e-07      -4.829015184962e-06       0.000000000000e+00       5.240275836476e-05       4.997169420036e-06      -1.085816173601e-09 
  163       2.715300559918e-03       3.057119801140e-07      -4.890364114734e-06       0.000000000000e+00       5.177014841493e-05       4.931119276514e-06      -1.107463325794e-09 
  164       2.755895068755e-03       3.152942288032e-07      -4.947714762976e-06       0.000000000000e+00       5.114701929341e-05       4.866900833944e-06      -1.131731286318e-09 
  165       2.796923102696e-03       3.250948466118e-07      -5.000737070142e-06       0.000000000000e+00       5.053313655348e-05       4.804452147375e-06      -1.158747315532e-09 
  166       2.838386166610e-03       3.351180337307e-07      -5.049090817296e-06       0.000000000000e+00       4.992821919909e-05       4.743703554820e-06      -1.188641646128e-09 
  167       2.880285690641e-03       3.453680604402e-07      -5.092425502534e-06       0.000000000000e+00       4.933193873735e-05       4.684577530395e-06      -1.221547512290e-09 
  168       2.922623028735e-03       3.558492678095e-07      -5.130380217411e-06       0.000000000000e+00       4.874391823090e-05       4.626988537457e-06      -1.257601178860e-09 
  169       2.965399457181e-03       3.665660683969e-07      -5.162583523369e-06       0.000000000000e+00       4.816373135042e-05       4.570842881744e-06      -1.296941970490e-09 
