# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  134       1.424655158234e-03       5.994249756162e-08      -1.622580074857e-06       0.000000000000e+00       8.605264829062e-05       6.611807160293e-07      -3.221281684806e-10 
  135       1.447988306442e-03       6.264793604149e-08      -1.678556790759e-06       0.000000000000e+00       8.493226561633e-05       6.632572866680e-07      -3.359995919063e-10 
  136       1.471578457155e-03       6.544548387146e-08      -1.735899094695e-06       0.000000000000e+00       8.382919231272e-05       6.652757572595e-07      -3.504306184413e-10 
  137       1.495428390896e-03       6.833700797989e-08      -1.794611535140e-06       0.000000000000e+00       8.274223013929e-05       6.672322090942e-07      -3.654531597155e-10 
  138       1.519540714579e-03       7.132416936242e-08      -1.854683985206e-06       0.000000000000e+00       8.167142072856e-05       6.691261027391e-07      -3.810630212855e-10 
  139       1.543918015279e-03       7.440857363427e-08      -1.916101167137e-06       0.000000000000e+00       8.061706620615e-05       6.709577578826e-07      -3.972456009497e-10 
  140       1.568562913680e-03       7.759182298719e-08      -1.978845933427e-06       0.000000000000e+00       7.957938791754e-05       6.727274781167e-07      -4.139847849556e-10 
  141       1.593478064231e-03       8.087551576764e-08      -2.042899231143e-06       0.000000000000e+00       7.855852414906e-05       6.744355495939e-07      -4.312629180852e-10 
  142       1.618666155297e-03       8.426124605492e-08      -2.108240066252e-06       0.000000000000e+00       7.755452784880e-05       6.760822396829e-07      -4.490607737420e-10 
  143       1.644129909317e-03       8.775060323939e-08      -2.174845467942e-06       0.000000000000e+00       7.656736434761e-05       6.776677956254e-07      -4.673575240361e-10 
  144       1.669872082957e-03       9.134517160060e-08      -2.242690452947e-06       0.000000000000e+00       7.559690908002e-05       6.791924431918e-07      -4.861307098713e-10 
  145       1.695895467263e-03       9.504652988547e-08      -2.311747989871e-06       0.000000000000e+00       7.464294530520e-05       6.806563853380e-07      -5.053562110308e-10 
  146       1.722202887813e-03       9.885625088646e-08      -2.381988963512e-06       0.000000000000e+00       7.370516182791e-05       6.820598008613e-07      -5.250082162633e-10 
  147       1.748797204879e-03       1.027759010197e-07      -2.453382139185e-06       0.000000000000e+00       7.278315071948e-05       6.834028430569e-07      -5.450591933693e-10 
