# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  112       5.164156180364e-06       1.880196040595e-08      -1.539043625134e-10       1.883789448449e-08       1.164935529720e-04       6.053566622986e-07      -1.016252056907e-10 
  113       5.167872219378e-06       1.913778730721e-08      -1.556344575022e-10       1.917311253916e-08       1.148192465355e-04       6.084593566344e-07      -1.088303169241e-10 
  114       5.159564525013e-06       1.947767752844e-08      -1.515262027323e-10       1.951116826323e-08       1.131777507173e-04       6.114704821162e-07      -1.163600490184e-10 
  115       5.142757192044e-06       1.982152646395e-08      -1.421024819733e-10       1.985210588013e-08       1.115690340651e-04       6.143960031434e-07      -1.242027302733e-10 
  116       5.121248992664e-06       2.016921923728e-08      -1.279385864040e-10       2.019597299602e-08       1.099927800892e-04       6.172423137215e-07      -1.323453790445e-10 
  117       5.099119487753e-06       2.052063045841e-08      -1.096634590238e-10       2.054282067466e-08       1.084483782137e-04       6.200162450324e-07      -1.407736731896e-10 
  118       5.080735138137e-06       2.087562398086e-08      -8.796093906541e-11       2.089270351224e-08       1.069349147276e-04       6.227250730051e-07      -1.494719195139e-10 
  119       5.070755415854e-06       2.123405265887e-08      -6.357100640562e-11       2.124567971220e-08       1.054511637356e-04       6.253765258854e-07      -1.584230232153e-10 
  120       5.074138915411e-06       2.159575810457e-08      -3.729102597784e-11       2.160181116009e-08       1.039955781091e-04       6.279787918065e-07      -1.676084573307e-10 
  121       5.096149465052e-06       2.196057044510e-08      -9.976992183608e-12       2.196116349835e-08       1.025662804378e-04       6.305405263595e-07      -1.770082321809e-10 
  122       5.142362238016e-06       2.232830807982e-08       1.745522669558e-11       2.232380620119e-08       1.011610539800e-04       6.330708601634e-07      -1.866008648164e-10 
  123       5.217262336885e-06       2.269880759183e-08       4.417628149268e-11       2.268979471211e-08       9.977791245943e-05       6.355775475184e-07      -1.963708449774e-10 
  124       5.319845231162e-06       2.307201789089e-08       6.990421482787e-11       2.305911437343e-08       9.841690284790e-05       6.380611554149e-07      -2.063320692374e-10 
  125       5.447520053273e-06       2.344791647852e-08       9.449443570637e-11       2.343173016633e-08       9.707849360041e-05       6.405202181055e-07      -2.165070539719e-10 
  126       5.597466943060e-06       2.382648025680e-08       1.177967424223e-10       2.380760400557e-08       9.576300991188e-05       6.429530292448e-07      -2.269197081110e-10 
  127       5.766632084870e-06       2.420768552275e-08       1.396552397313e-10       2.418669467319e-08       9.447062922245e-05       6.453576348345e-07      -2.375953615665e-10 
  128       5.951722744649e-06       2.459150796277e-08       1.599082560236e-10       2.456895775219e-08       9.320137672280e-05       6.477318261680e-07      -2.485607936583e-10 
  129       6.149202307036e-06       2.497792264702e-08       1.783882604970e-10       2.495434556028e-08       9.195512085941e-05       6.500731327751e-07      -2.598442615413e-10 
  130       6.355285312456e-06       2.536690402383e-08       1.949217803291e-10       2.534280708358e-08       9.073156883993e-05       6.523788153665e-07      -2.714755286323e-10 
  131       6.565932494210e-06       2.575842591413e-08       2.093293178506e-10       2.573428791028e-08       8.953026213843e-05       6.546458587787e-07      -2.834858930370e-10 
  132       6.776845815573e-06       2.615246150585e-08       2.214252677181e-10       2.612873016440e-08       8.835057200073e-05       6.568709649186e-07      -2.959082159762e-10 
  133       6.983463506886e-06       2.654898334830e-08       2.310178340868e-10       2.652607243944e-08       8.719169494972e-05       6.590505457083e-07      -3.087769502133e-10 
  134       7.180955102647e-06       2.694796334660e-08       2.379089477832e-10       2.692624973213e-08       8.605264829062e-05       6.611807160293e-07      -3.221281684806e-10 
  135       7.364216478604e-06       2.734937275610e-08       2.418941834784e-10       2.732919337613e-08       8.493226561633e-05       6.632572866680e-07      -3.359995919063e-10 
  136       7.527864888853e-06       2.775318217676e-08       2.427626768604e-10       2.773483097570e-08       8.382919231272e-05       6.652757572595e-07      -3.504306184413e-10 
  137       7.667500310576e-06       2.815937388836e-08       2.403751889413e-10       2.814310350414e-08       8.274223013929e-05       6.672322090942e-07      -3.654531597155e-10 
  138       7.783647294031e-06       2.856798030837e-08       2.349075913049e-10       2.855401873622e-08       8.167142072856e-05       6.691261027391e-07      -3.810630212855e-10 
  139       7.878213500974e-06       2.897904952161e-08       2.266325367611e-10       2.896760324495e-08       8.061706620615e-05       6.709577578826e-07      -3.972456009497e-10 
  140       7.953263042204e-06       2.939263336859e-08       2.158439822668e-10       2.938388577519e-08       7.957938791754e-05       6.727274781167e-07      -4.139847849556e-10 
  141       8.011019552160e-06       2.980878751820e-08       2.028576021133e-10       2.980289728634e-08       7.855852414906e-05       6.744355495939e-07      -4.312629180852e-10 
  142       8.053869263508e-06       3.022757154053e-08       1.880112011142e-10       3.022467099500e-08       7.755452784880e-05       6.760822396829e-07      -4.490607737420e-10 
  143       8.084364081730e-06       3.064904897956e-08       1.716651277932e-10       3.064924241758e-08       7.656736434761e-05       6.776677956254e-07      -4.673575240361e-10 
  144       8.105224659716e-06       3.107328742587e-08       1.542026875711e-10       3.107664941298e-08       7.559690908002e-05       6.791924431918e-07      -4.861307098713e-10 
  145       8.119343472354e-06       3.150035858944e-08       1.360305559543e-10       3.150693222526e-08       7.464294530520e-05       6.806563853380e-07      -5.053562110308e-10 
  146       8.129787891118e-06       3.193033837234e-08       1.175791917216e-10       3.194013352623e-08       7.370516182791e-05       6.820598008613e-07      -5.250082162633e-10 
  147       8.139803258664e-06       3.236330694150e-08       9.930325011253e-11       3.237629845819e-08       7.278315071948e-05       6.834028430569e-07      -5.450591933693e-10 
  148       8.152815963411e-06       3.279934880140e-08       8.168199601456e-11       3.281547467649e-08       7.187640503871e-05       6.846856383740e-07      -5.654798592870e-10 
  149       8.172436514140e-06       3.323855286687e-08       6.521971715090e-11       3.325771239227e-08       7.098431655290e-05       6.859082850724e-07      -5.862391501790e-10 
  150       8.202462614579e-06       3.368101253575e-08       5.044613726815e-11       3.370306441505e-08       7.010617345872e-05       6.870708518783e-07      -6.073041915178e-10 
