logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
2.801246030140154719e+00 9.865502928473538491e-01 7.568511337005200801e+01 2.209746228250349456e-02 1.209125654287363794e-01 6.932132826460674080e-02 -1.208797511925913337e+00 1.013808739740734932e+00 6.106082657707709999e-02
3.109336624919080361e+00 9.167904759994690567e-01 7.233967232300149419e+01 2.211248158692924806e-02 1.202731586609536441e-01 8.151505059471698261e-03 -9.651311772940474043e-01 5.644320622856366931e-01 3.196698025421424588e-02
3.081135361524999006e+00 9.710829454535356842e-01 7.095283253791062350e+01 2.204443359321176313e-02 1.228477013393113743e-01 2.557304852207419391e-02 -7.886121888016104364e-01 -4.210049306230967403e-02 2.073332390201447495e-02
3.019989658468219762e+00 9.237266177420517810e-01 7.157046536539883164e+01 2.256655460977127423e-02 1.185188022620206616e-01 4.581820023879923376e-02 -8.694021424955300503e-01 2.416398281135174742e-01 3.125660878247831648e-02
2.844755042620561447e+00 9.408519738520568776e-01 7.325369963142624385e+01 2.233335445488088961e-02 1.220283751664509031e-01 1.738487040380812948e-02 -9.184347917642035064e-01 1.149684263146899532e-01 3.452254475565601916e-02
3.174038276554792315e+00 9.392042391986409333e-01 7.401544266899963986e+01 2.220316658305511795e-02 1.274987885641200303e-01 9.693452826435233760e-02 -9.348100787781530308e-01 1.760268264351210199e-01 4.864067405246387532e-02
2.821822605588544697e+00 9.776101814842892423e-01 7.039127215972197860e+01 2.218399697854162370e-02 1.201467188921187534e-01 7.397053036661760395e-02 -7.673548535771139711e-01 -3.610948247144030177e-02 6.393430183667866973e-02
3.183571923456355535e+00 9.903305287978033666e-01 7.167968358926832195e+01 2.231392572598474289e-02 1.289040782421149167e-01 5.917352081672699188e-02 -8.235995395053765655e-01 -6.003970716693451948e-02 3.014144494535403451e-02
3.139443571378163877e+00 9.291768411946171868e-01 7.206388440042299237e+01 2.215603512354103258e-02 1.259167563242618026e-01 3.040023368474844764e-02 -8.825738908435440955e-01 1.602117535199250042e-01 6.062108820955423166e-02
2.830033333412309116e+00 9.728366525071630022e-01 7.244739331179627584e+01 2.223899948981900021e-02 1.210844354507547155e-01 5.228065041712886413e-02 -9.409204948865361740e-01 2.978233513457793080e-01 7.748336424527954569e-02
2.978074040463965844e+00 9.569472599952025815e-01 7.405397659475238470e+01 2.253445280833717840e-02 1.299748112055099936e-01 5.747133904160345308e-02 -1.002942590233672382e+00 5.034678793481632830e-01 7.321383317257941503e-02
3.061113512086312660e+00 9.385241344779177153e-01 6.997266208502497875e+01 2.216681877597110120e-02 1.292506994456307234e-01 3.232035822030410177e-03 -6.654059716024931515e-01 -3.398320365071749727e-01 4.033691641546198470e-02
2.884441692235210741e+00 9.762372966426808851e-01 7.109121951779897586e+01 2.227923706261919143e-02 1.235562369289433804e-01 6.160682073637688966e-02 -7.465669605128775199e-01 -2.583697696636018115e-01 2.157436747998580165e-02
2.939875703357230918e+00 9.567864776122064763e-01 7.677809427615729021e+01 2.243640761317874585e-02 1.280123595356582877e-01 6.759399980149263798e-02 -1.131381588734645671e+00 6.789218822124380992e-01 7.689104735353406717e-02
3.179009501978439900e+00 9.064616613877928275e-01 7.708394131905492941e+01 2.258560130338871028e-02 1.288882991135372746e-01 5.699692446494425413e-02 -1.150568479819929379e+00 7.403953415494233248e-01 3.534330210464702027e-02
2.907680421081632716e+00 9.680525093867020647e-01 7.312225040311955127e+01 2.223342787939695114e-02 1.108359667041728114e-01 9.117684823461952304e-02 -1.111636170742134055e+00 9.204633764372096572e-01 5.674726434869011710e-02
3.141179933863697649e+00 9.128724255532403298e-01 7.071581811674957407e+01 2.202307625119388074e-02 1.248923707861452487e-01 9.359426698008511958e-02 -8.129327253800404662e-01 -6.021252065129711895e-03 5.625649038317728778e-02
2.810237473264880492e+00 9.876877573415920875e-01 7.461816426327189333e+01 2.248286586467724765e-02 1.182023229697099220e-01 8.691474137813666456e-02 -1.167371856044732814e+00 9.887032124999035609e-01 4.082529961653275780e-02
3.053133284123612956e+00 9.369109378653923681e-01 7.356231400909609874e+01 2.246250919587522779e-02 1.251311140428144619e-01 5.766801966527235201e-03 -9.941039389990808939e-01 5.530555994405377263e-01 6.305906887755791113e-02
3.132570573756581656e+00 9.124556919837651936e-01 7.724106490502579447e+01 2.218652789367277917e-02 1.297641010108973869e-01 9.423003254537643675e-03 -1.189806760112841921e+00 8.998871125789191794e-01 2.644410331430976230e-02
3.130563345919837204e+00 9.762951238632030515e-01 7.092087528328374901e+01 2.232220500780785627e-02 1.171769892097242471e-01 7.166704807862736559e-02 -8.770252330771857174e-01 3.178607810698226288e-01 5.166746439190388757e-02
2.947041215130036029e+00 9.898529062033794013e-01 7.036535360759775415e+01 2.233632822706284674e-02 1.268348880394717382e-01 6.318068566652253193e-02 -7.928566571757338366e-01 5.257517385228505091e-02 2.951159046579657913e-02
2.974218336647078686e+00 9.612139183944485854e-01 7.198293329722706346e+01 2.220002176834356272e-02 1.250946533449311115e-01 8.443844416095858119e-02 -8.849721192704811390e-01 2.032484215908625380e-01 2.386870089921504581e-02
2.845205754036029600e+00 9.478457824361669060e-01 7.246225884402940665e+01 2.230103233879469210e-02 1.262442789438199264e-01 3.570247194704678946e-03 -9.142026207680358230e-01 3.403310199787963342e-01 4.789361052440278821e-02
2.876873168009725035e+00 9.358390117542488840e-01 7.435633264293545608e+01 2.255495173009933879e-02 1.248474955127737152e-01 8.505840211830083264e-02 -9.852592289093493605e-01 3.433268327888838733e-01 1.181797846080005245e-02
3.153691793138862387e+00 9.637973198955477327e-01 7.233992460897725607e+01 2.243641047867239377e-02 1.273331191769994652e-01 9.083139991886064746e-02 -8.050026551224271909e-01 -1.450657423619068354e-01 1.422978565954734209e-02
3.018193174229588216e+00 9.069592128271271037e-01 6.898783424013640797e+01 2.205586863964728236e-02 1.225705867281570577e-01 4.956065572880777315e-02 -6.605474513766653732e-01 -2.897704193523629179e-01 7.828954646890434743e-02
3.183375579850828085e+00 9.420207941369438398e-01 7.373928212802876203e+01 2.215079748796457831e-02 1.249731834435740679e-01 5.664004001217937123e-02 -1.046100423225932330e+00 5.887376073829950762e-01 1.435888364474109322e-02
3.016186831708834948e+00 9.299888630961516967e-01 7.467924957298166078e+01 2.248867691884663678e-02 1.286342826403121531e-01 1.889626192214978462e-02 -9.774585270230620182e-01 3.866355076202228069e-01 2.125409749881643912e-02
2.932348921839575517e+00 9.546051785523237410e-01 6.856346756622812677e+01 2.200014798969279067e-02 1.166380077486530303e-01 8.802245489822840829e-02 -6.022669615941986798e-01 -4.753483719274584907e-01 4.872288065028932552e-02
3.153483231880946924e+00 9.332356408358197797e-01 7.304982647036808885e+01 2.216461405665248047e-02 1.186731956948657435e-01 9.391584218292461927e-02 -1.031870674753363470e+00 6.659728372938831242e-01 5.059912225756886539e-02
2.937650731984679631e+00 9.852913743214283260e-01 7.010329778319282923e+01 2.239281573125142741e-02 1.264478304600951120e-01 5.505662466883868428e-02 -7.387386813556044984e-01 -1.365542793338812011e-01 2.493875772280777087e-02
3.035612636389409147e+00 9.114570771178343023e-01 7.349519408989432634e+01 2.224880025212160398e-02 1.231969980392854797e-01 7.501945843056730123e-02 -9.266905987210145579e-01 2.358457530143640568e-01 1.280788409734802402e-02
3.056424309520506366e+00 9.917037203892453689e-01 7.271117049323572701e+01 2.215418713103031040e-02 1.138673514309260643e-01 8.100986305201855753e-02 -9.801895878636979198e-01 5.016499344990759113e-01 6.557006619427072081e-02
2.956298163069684737e+00 9.153340127071990517e-01 6.954131498550457025e+01 2.214267988148197266e-02 1.141255010879051041e-01 1.292922643050480394e-02 -8.025541814006984520e-01 1.171613349388662684e-01 1.289312707334142050e-02
3.168198624318678380e+00 9.821172678347099838e-01 7.760180271725064927e+01 2.213295172978504977e-02 1.199111875877270639e-01 2.115476004947643152e-02 -1.205668772399469901e+00 1.205862196582741408e+00 2.717685733569481787e-02
3.089989029681814880e+00 9.156529481357340572e-01 7.502888608643695534e+01 2.202963045967738093e-02 1.224862971554069174e-01 9.937702106964570181e-02 -1.122677621090891087e+00 8.088183035515497110e-01 4.833870280473788472e-02
2.837781375763290814e+00 9.932304023808430360e-01 7.616335174938130592e+01 2.252130893411909141e-02 1.227331201861771859e-01 7.645045136380160256e-02 -1.138555552797211101e+00 8.118035294253265199e-01 2.234543367320340410e-02
3.184024375928181883e+00 9.484054934395033110e-01 7.049642476477001196e+01 2.222761150244206840e-02 1.245055372114444447e-01 5.312174119975648229e-02 -7.775978850760882910e-01 3.732580592205891890e-02 7.848971375560456765e-02
3.033424997261748413e+00 9.721358745675194868e-01 7.288161693188489210e+01 2.238265931020284871e-02 1.252611125178602069e-01 4.654697305734019352e-02 -9.908954037015524907e-01 5.878463861376252986e-01 6.099819289048374893e-02
2.980174352864350951e+00 9.963430693398579452e-01 7.683954392265862055e+01 2.240773055706742067e-02 1.200226567953353862e-01 6.347274572548669558e-02 -1.162504211977843926e+00 8.355074683041854300e-01 3.123318475695954083e-02
3.183312604476085994e+00 9.248225625996869814e-01 7.423162502610479407e+01 2.243499700719866347e-02 1.262564978547682515e-01 5.466882815443491195e-02 -1.060884425107940565e+00 7.184459058422834055e-01 6.578653108614446188e-02
3.161627222654457281e+00 9.342251617011276821e-01 7.311443755884346274e+01 2.240768523763753822e-02 1.207743004513186502e-01 8.922501229944618251e-02 -8.548736479721248394e-01 -9.705784082421908820e-02 7.647024970734341009e-02
2.909857346894885843e+00 9.322151304390735582e-01 7.355675152055235344e+01 2.243327042295212639e-02 1.220619996872027435e-01 4.724164495656506951e-02 -1.016601921776470352e+00 6.318580715416040050e-01 5.407085067770302234e-02
3.024060968958664386e+00 9.254481365581683772e-01 7.434713879587710039e+01 2.237774242978833594e-02 1.178959391346939001e-01 6.566677928660780150e-03 -1.090702223727249676e+00 8.930840049461568064e-01 3.519799225739272952e-02
2.815953141592157483e+00 9.020839066622132751e-01 7.537239241771901277e+01 2.237407374756443176e-02 1.270211092933496710e-01 7.947094000420480697e-02 -1.064817714664312742e+00 5.909098876989036242e-01 1.102482793498749461e-02
3.093959742962670401e+00 9.534761246194924933e-01 7.031312702129734760e+01 2.200314940500032457e-02 1.170739295509314881e-01 7.747960857697719361e-02 -8.300199213538685949e-01 2.067883235090572924e-01 3.535314388383817980e-02
3.141608652178422112e+00 9.897272568543076243e-01 6.836878453011254919e+01 2.216863508612812797e-02 1.114846715178249292e-01 1.632589355851325058e-02 -6.721958211808072292e-01 -2.387790078094345070e-01 3.873430168105170684e-02
2.865724146325784538e+00 9.593171301060814393e-01 7.233351625477132529e+01 2.256985723760389362e-02 1.203747759652076949e-01 4.398776789701053756e-03 -9.311390848110630003e-01 3.994478409313058087e-01 5.418088267384666562e-02
2.855827390225221141e+00 9.183559411567036035e-01 7.316706687942050280e+01 2.245871747874686117e-02 1.226494186133095798e-01 5.177886599997161277e-02 -9.143540863708667921e-01 2.478763466009885619e-01 4.957582051017309782e-02
3.130511398135730872e+00 9.722031889000827265e-01 7.513126917696681062e+01 2.203980260359692314e-02 1.190342214910021790e-01 5.125325346323538617e-02 -1.159825150839638885e+00 1.062742474325719222e+00 6.377451576201224881e-02
3.111652249179271745e+00 9.889741224265033992e-01 7.287864687292970700e+01 2.213021466927986985e-02 1.197776328259670814e-01 6.752214064892299306e-02 -1.012085748422207443e+00 6.212443357775963015e-01 1.445424685683295227e-02
3.179638162263048962e+00 9.182534593310477389e-01 7.213160690905358763e+01 2.202984635216323830e-02 1.130190770560726837e-01 7.872287954017408163e-02 -9.888640509138795220e-01 5.930626191849279749e-01 7.380029263277924911e-02
3.141024315478025297e+00 9.023496859724711161e-01 6.986707453847607496e+01 2.255655639802818177e-02 1.294529841136768389e-01 7.352639532389318444e-02 -6.129367835488288563e-01 -6.011590777911570704e-01 7.141176260851325730e-02
2.945720231493651475e+00 9.728979881745668523e-01 7.101401997449990233e+01 2.212687937554137438e-02 1.272063766773755267e-01 3.192007403521647524e-02 -7.741035627908370298e-01 -1.319724089289739943e-01 3.856622929141464290e-02
2.862301880242113405e+00 9.326665904612200242e-01 7.539621354537463560e+01 2.251681346668385833e-02 1.240247840150118797e-01 8.261782612996282360e-02 -1.089559744923856321e+00 6.389083377793527418e-01 3.376826744021447363e-02
2.918957942880422873e+00 9.225254564287810322e-01 7.599534081522131146e+01 2.245679165745168709e-02 1.202532781603413425e-01 3.518634338241940357e-02 -1.193278987266015223e+00 1.067776272770290191e+00 6.285013887461957105e-02
3.107352630583462005e+00 9.004260284874096021e-01 7.708669711688907000e+01 2.259332392809248677e-02 1.255196540915020642e-01 6.427028362167312714e-02 -1.227188877205591000e+00 1.023618365721755019e+00 2.739472925121384100e-02
3.036435099596104248e+00 9.988271709393508058e-01 7.166022602197465119e+01 2.259832224160508371e-02 1.288774479722088750e-01 1.999716044356406736e-02 -8.036447511800310917e-01 3.854448499135321171e-02 2.536417409240547538e-02
2.912041889685502927e+00 9.568496542973283780e-01 7.270022854464878037e+01 2.251521353556316246e-02 1.264890217455048593e-01 9.961025907362813792e-02 -9.196160796929846448e-01 3.277040310377810073e-01 6.473906700376735879e-02
3.197254195152545719e+00 9.444612390507878263e-01 7.570068862831116974e+01 2.249357232162660716e-02 1.235794815574064731e-01 4.185846307676466260e-02 -1.154244289375853327e+00 9.195818486136557723e-01 6.623158040800924962e-02
3.095823273879038329e+00 9.867518268518190583e-01 7.407506596121912423e+01 2.208479479161905637e-02 1.147152595926013430e-01 1.569812478907841799e-02 -1.117359680571107683e+00 9.118515392735901948e-01 1.233843767439484970e-02
3.077959749908377507e+00 9.799045004849317175e-01 7.179644067352406012e+01 2.237500902285975354e-02 1.225246978318784291e-01 5.539748376732729629e-02 -8.694282303577924864e-01 2.837221957419138185e-01 7.740509444344605139e-02
3.080021785636531284e+00 9.351171058529337277e-01 7.168778147370809961e+01 2.211028783951566115e-02 1.296673745218180351e-01 1.977367513747570194e-02 -8.107480670993814087e-01 -8.116928266653200552e-02 6.349402096753604952e-02
2.916909094329160013e+00 9.567386165698689160e-01 7.329346146972750375e+01 2.254091413198619845e-02 1.128554457286529561e-01 3.304534680545423431e-03 -1.058829800361891005e+00 8.408219337367794921e-01 4.182932956548147257e-02
3.123662630824314501e+00 9.912450896204761941e-01 7.256594660430052102e+01 2.251018537777636080e-02 1.244037572768623562e-01 9.512480804017604819e-02 -9.040848202540698875e-01 1.904054433200932372e-01 2.346395138573375769e-02
2.896487744138043219e+00 9.525441931617092406e-01 6.887026461254556864e+01 2.209069599702942130e-02 1.235019747361484205e-01 4.802754847609528449e-02 -6.077965336567543453e-01 -4.933378389816578391e-01 3.603875184789418623e-02
3.003782788460377606e+00 9.624160386052725835e-01 7.277341881039353666e+01 2.244966595212465749e-02 1.245565861778095834e-01 5.051776214466253967e-02 -9.367820112181055592e-01 3.633939928165581534e-01 7.161651196936490160e-02
3.087127504642768638e+00 9.398128892659571854e-01 7.128604433945673691e+01 2.242817189886777210e-02 1.101551765559606044e-01 8.934214359925024551e-02 -1.002634908939342706e+00 6.551365224134553245e-01 4.643082852967005125e-02
3.196302939643692387e+00 9.711384202295370027e-01 7.049402115512941691e+01 2.208401947746426591e-02 1.265679901981932864e-01 7.584439407220977536e-02 -7.517449673564906565e-01 -2.387228889222186012e-01 5.874252711764432755e-02
2.853062571441594919e+00 9.197358383995342113e-01 7.309247408735467388e+01 2.202283437314564440e-02 1.298226822572370320e-01 1.475451357986490297e-03 -1.047208843972320835e+00 7.833028429195514342e-01 7.581541218729570542e-02
3.053704428394519166e+00 9.978872085599758135e-01 7.350710157527637989e+01 2.200800464073685361e-02 1.276701114382210178e-01 8.999908523628766255e-02 -9.936324575303205897e-01 4.420638117645205867e-01 2.967944357163432995e-02
2.926908342204525670e+00 9.548782333173089221e-01 6.993633678831655232e+01 2.207911101884705435e-02 1.173449865028082517e-01 7.340691495558621105e-02 -7.318792904084470141e-01 -2.597467293190609539e-01 1.007662858639703229e-02
2.946060789683353054e+00 9.420839966953601374e-01 7.010538468503096965e+01 2.217048490380141637e-02 1.271078109124833544e-01 5.232046467007903101e-02 -7.274677076498097250e-01 -3.108986312959283183e-01 6.422653139572111203e-02
2.925531935761081392e+00 9.429820556706459689e-01 7.059924132493780746e+01 2.201199468851776711e-02 1.280739115824186536e-01 3.167033182967682325e-02 -6.952476507298213093e-01 -3.443738071719142368e-01 6.045236742764641125e-02
2.800594031131493633e+00 9.492348328356559062e-01 7.477279527167863193e+01 2.223080373211658647e-02 1.246549784161907898e-01 7.205099710091580900e-02 -1.071449007061420877e+00 5.952028587230402401e-01 3.028087387296389543e-02
2.946052801662276899e+00 9.459541274383256315e-01 7.116671145771253748e+01 2.221281175613275261e-02 1.191968775703909633e-01 3.157120756424143526e-02 -7.823059429995788960e-01 -2.049068198019377007e-02 4.944223606463150206e-02
2.830050472208710310e+00 9.495670954398168773e-01 7.226978660339035798e+01 2.200272288910279025e-02 1.147180880369286921e-01 3.259095883294885893e-02 -1.002443716872181145e+00 6.681187503368866132e-01 3.755879302349506704e-02
2.815953141592157483e+00 9.020839066622132751e-01 7.537239241771901277e+01 2.237407374756443176e-02 1.270211092933496710e-01 7.947094000420480697e-02 -1.064817714664312742e+00 5.909098876989036242e-01 1.102482793498749461e-02
2.995273629106228519e+00 9.024619135745850507e-01 7.094481583927597512e+01 2.240513645374497820e-02 1.180382556849483289e-01 6.192458041508087929e-02 -9.361444319284979443e-01 5.045615062990629340e-01 3.779093355563303835e-02
2.847003533649004936e+00 9.753667743195448825e-01 7.449832751214100313e+01 2.252097498722909277e-02 1.252567186060764837e-01 8.247679810679377221e-02 -1.013171565232714233e+00 4.183723452319676461e-01 3.257885871770908187e-02
3.018498557190465448e+00 9.206771904706316789e-01 7.507147683460611631e+01 2.255732447175284525e-02 1.175755317715368869e-01 9.966485076876772931e-02 -1.181617602849969639e+00 9.674930285714498090e-01 5.688527691776338463e-02
2.854965057480823187e+00 9.080850477902283613e-01 7.254247069466845232e+01 2.222134264173211693e-02 1.149311626654548890e-01 5.956027104686542617e-02 -9.825798640400502659e-01 5.348581699226562236e-01 1.126850748088383328e-02
2.850440321497820229e+00 9.802637266586915477e-01 7.179253135481515358e+01 2.206787086970057529e-02 1.254082717705424233e-01 4.291346633044260811e-02 -8.416008919127837551e-01 -3.796248016215564292e-02 7.956538453757136531e-02
2.923409654161261972e+00 9.523517371047044433e-01 7.295052600543378674e+01 2.237471414143681406e-02 1.264113836650291312e-01 2.118645625854185394e-02 -9.193646470121605851e-01 3.496362323703139374e-01 7.974673373285842692e-02
2.974889158088519725e+00 9.812145495635056225e-01 7.355320182463957224e+01 2.218962235739466854e-02 1.288624695184276414e-01 5.604610826957236169e-02 -9.453490338757903899e-01 1.925219785554093122e-01 7.283013443302595313e-02
2.938908090635511172e+00 9.244314714404003874e-01 7.304463529684065293e+01 2.247150643931734512e-02 1.179129243460215193e-01 2.165655796748602521e-02 -1.004020647194334703e+00 5.927164504951480950e-01 2.390873273170926461e-02
2.910310177767012618e+00 9.941571995730694722e-01 7.561981525157446526e+01 2.224474374576022526e-02 1.227532250756195875e-01 2.088349395919984058e-02 -1.139958395989008721e+00 8.516804259513834907e-01 3.450789730057420707e-02
3.074884153923760355e+00 9.678281653766690473e-01 7.503646978451823202e+01 2.215072245211938129e-02 1.113068440303909418e-01 2.888458721363764900e-02 -1.170206501734352589e+00 9.818387513434911895e-01 3.164023707058828683e-02
2.866376042306560290e+00 9.582394481917019258e-01 7.197487030555451781e+01 2.219058932207404466e-02 1.116532117670079316e-01 6.559557126024227747e-02 -9.509681259363473860e-01 4.629241949627331820e-01 1.071183521895435579e-02
3.136876690047385896e+00 9.673461161982962464e-01 7.143653297812566905e+01 2.230390077057480339e-02 1.178577041368806255e-01 1.920231087241479687e-02 -8.728366713010060618e-01 1.988097709881904152e-01 1.394599986285133958e-02
3.047480883370862870e+00 9.036324705742665442e-01 7.459963085490782930e+01 2.240099882952903410e-02 1.114488312089784855e-01 6.362181429191660076e-02 -1.123968193941478955e+00 9.179302419248855927e-01 6.814593289902787232e-02
3.088832039079920655e+00 9.742394124840514369e-01 7.023217992507267127e+01 2.250236978983203087e-02 1.165795482455650872e-01 6.123246614405252614e-02 -7.939591389487337114e-01 1.078424541789786417e-01 2.714496657132692975e-02
2.914326249916314282e+00 9.779090158881568184e-01 7.449568805637386504e+01 2.207591913721779556e-02 1.291800509483286563e-01 8.447494661855912967e-02 -1.019699039005114827e+00 4.688410596084553461e-01 7.431134971483530083e-02
3.166332190356499598e+00 9.678221627993425225e-01 7.379997460189406411e+01 2.238698763434186431e-02 1.270262798039453744e-01 4.015954482428710226e-02 -1.013525908508894569e+00 6.018636439929276882e-01 5.608786693611204216e-02
2.969588805290786837e+00 9.793367835651470843e-01 7.406038529643922175e+01 2.257004958747002923e-02 1.189553754880863512e-01 7.974289081335475537e-02 -1.065393606043766317e+00 6.751397658782534172e-01 7.792025613691039299e-02
2.940719924304699973e+00 9.795391310630126025e-01 7.575779509336402384e+01 2.250939969370480478e-02 1.285788274810837073e-01 2.311476497096427718e-02 -1.053702000094905333e+00 4.523994556918120580e-01 5.862474259043082281e-02
2.825657677729848771e+00 9.300382834209837135e-01 7.440293111847127250e+01 2.236423042740315684e-02 1.240235789430714219e-01 2.500767522727776089e-03 -1.018055083921146853e+00 5.775266230787434729e-01 3.864390672337356808e-02
2.953712278098250987e+00 9.679904545135566973e-01 7.244719383170584592e+01 2.209444752285288222e-02 1.170549378943967767e-01 6.488006365078735843e-04 -9.934001584191041179e-01 5.626017075825187064e-01 7.178898793454159544e-02
3.069846357351280197e+00 9.078106227014232088e-01 7.268874044506303278e+01 2.230661371785645081e-02 1.242354626319687044e-01 7.245325998887333641e-02 -9.109565253415676800e-01 2.489971629480609572e-01 6.568981725497208268e-02
3.131916186982489414e+00 9.153718501071091973e-01 7.670208081446570247e+01 2.251108038917119455e-02 1.166649517557426935e-01 3.305857701079917364e-03 -1.254550149757812871e+00 1.136815245998994417e+00 4.174128974485073057e-02
2.825433473755244673e+00 9.024544256994181390e-01 7.481170257299187654e+01 2.242200096731830281e-02 1.165886518775336722e-01 7.956527647784539248e-03 -1.143799721747954523e+00 9.722460335683247301e-01 3.552406466514643202e-02
3.097546643330328475e+00 9.546156758054911151e-01 7.381400182212510686e+01 2.210574075120284518e-02 1.204687210974455247e-01 8.112479130961552931e-02 -1.065830034440554019e+00 7.226688365432525352e-01 4.492462345338972540e-02
2.994932110555839078e+00 9.677331311909178613e-01 7.158570468905382711e+01 2.206649339493415088e-02 1.172674393641081059e-01 2.018348033968153914e-03 -8.972999072281202526e-01 3.599319818108894786e-01 3.036743045242093486e-02
3.016934918923181552e+00 9.815380068022454552e-01 7.312502149560209830e+01 2.227713904922448696e-02 1.106418421956267689e-01 2.936721575239145329e-02 -1.032312975582532211e+00 6.553791313896866200e-01 3.506038542473020186e-02
2.914497005076434277e+00 9.578891746693705134e-01 7.220185354972922198e+01 2.215630569859906168e-02 1.259551020432805590e-01 1.998445615360784980e-02 -8.772154856491163333e-01 1.883140567844767688e-01 1.885598525455987884e-02
2.880463344792125735e+00 9.744600670116446706e-01 7.638328350364182029e+01 2.213316113573385660e-02 1.221365200574604931e-01 4.898739146859121263e-03 -1.177012993273486519e+00 9.199296758099659854e-01 2.114795444925492846e-02
2.948318920542170041e+00 9.804953507419487124e-01 7.801339396698945450e+01 2.234014480932284413e-02 1.151014227179851523e-01 9.356328845982860021e-02 -1.145934559981125922e+00 1.170469282514481790e+00 6.798607653412241936e-02
2.841006830806692030e+00 9.232353337942796889e-01 7.361992662059735437e+01 2.259653979555353853e-02 1.186418950438909575e-01 2.230710644120990210e-02 -9.842670903257764170e-01 4.748791602810840118e-01 6.681079360812929024e-02
3.159215271919814327e+00 9.958486851862836664e-01 7.301666808197877856e+01 2.211869980262383059e-02 1.205351295430148184e-01 1.083780889809019682e-02 -9.272280805561869954e-01 2.846683989224723099e-01 6.496590740199459368e-02
2.899540496280583746e+00 9.132967054789388195e-01 7.510404330522027294e+01 2.211175093825864385e-02 1.289994434586773098e-01 5.243245926226050568e-02 -1.125075826273643775e+00 7.968220691502967412e-01 2.566728257601520735e-02
3.126383966317971552e+00 9.788623418411552812e-01 7.113416190327758670e+01 2.233234662717731994e-02 1.150544046571212592e-01 7.408044772411258305e-02 -8.864362352603345485e-01 2.978808515565107840e-01 2.629531232759947657e-02
3.024475911893745206e+00 9.208073912281321549e-01 7.080156083167626946e+01 2.221482101817632768e-02 1.159462045329224811e-01 5.798283143971227904e-02 -8.646802093657566246e-01 2.947863892831095178e-01 2.724258600672529312e-02
3.087517507904109504e+00 9.178532030226930205e-01 6.945657945938843625e+01 2.212738767752365360e-02 1.108031054511624119e-01 1.638461182853976489e-02 -7.509042678191759634e-01 -1.248829043187571486e-02 5.726645946896654488e-02
3.053322380030372152e+00 9.099818427094226170e-01 7.209545110442195437e+01 2.247817468886181835e-02 1.218832384682863590e-01 2.612086823667258972e-03 -9.489814530055322717e-01 4.873996264027660175e-01 5.153422202393238144e-02
2.889157787335419059e+00 9.110277051019255445e-01 7.387406033258767479e+01 2.203777047740108214e-02 1.277021539926418703e-01 7.369162061074711889e-02 -1.038438273617125152e+00 6.085792139582024696e-01 2.834105120656052468e-02
3.158091892569854675e+00 9.175004788870899652e-01 7.172381203956837226e+01 2.225906617703575160e-02 1.236506199387743532e-01 1.324588440129947919e-03 -9.016483615699781851e-01 2.775547988361242169e-01 7.107457949480089354e-02
2.954990854308063408e+00 9.982383902617628646e-01 7.309283794366967868e+01 2.227934099145320243e-02 1.186189358686877832e-01 4.725609488294621463e-02 -9.479038120305283144e-01 2.487268132966922174e-01 1.630749692397461675e-02
3.106179319168033803e+00 9.897987979563122041e-01 7.659563730258834369e+01 2.232006894590585905e-02 1.286204672062135068e-01 2.390703488796868184e-02 -1.129784717864389609e+00 6.754797960607619167e-01 6.115497456281469152e-02
2.970889220286583754e+00 9.688860777660659451e-01 7.009356437279150498e+01 2.250938717040717324e-02 1.273458131190860210e-01 9.787071870291957909e-02 -6.794756402093131697e-01 -2.888163861168946411e-01 1.798242490090207896e-02
2.836267827194371538e+00 9.040956340939791946e-01 7.566972259192334604e+01 2.235302903469606889e-02 1.151111690960209960e-01 8.687013489181794057e-02 -1.205594197877618345e+00 1.177955918681612868e+00 5.717934595089353700e-02
2.854269134075643866e+00 9.858763458374399935e-01 7.698629220765035086e+01 2.259902537588900570e-02 1.142099341727418199e-01 5.454691875309197746e-02 -1.088532128984007308e+00 1.113569379919043811e+00 1.070606604112228633e-02
2.846186161238525525e+00 9.957866513907733808e-01 7.335892312828974582e+01 2.227882615285857459e-02 1.208596170422226307e-01 5.937513727272458047e-02 -9.894709698609214232e-01 4.467780812660615553e-01 6.494383693977755223e-02
2.882217676363540537e+00 9.527559791826393232e-01 7.332078464521750050e+01 2.203985905791543479e-02 1.211976695349201577e-01 9.598505364082060565e-02 -9.610102561071185434e-01 3.224370190168115435e-01 7.329613913829807759e-02
3.085459508362305758e+00 9.874108611044347672e-01 7.415479227367718806e+01 2.231209322144601243e-02 1.134086454244413872e-01 8.501711833274055996e-02 -1.070766376081827342e+00 7.031092236827229947e-01 3.022604231834472022e-02
2.973463122219698995e+00 9.739867047739356742e-01 7.386172073370394742e+01 2.234341326639861444e-02 1.140765386617002830e-01 3.937829929397386464e-02 -1.083744799293267835e+00 8.168704655557079697e-01 5.417609472181068170e-02
2.800715654238605357e+00 9.930533086394656150e-01 7.465978148504514422e+01 2.250530991157086158e-02 1.234764850099652339e-01 6.204871974810653029e-02 -9.825940324214335053e-01 3.168308964236605796e-01 4.867445624829806750e-02
