logz logzerr logvol nlive logl logwt insert_order
-2.461142762033563940e+03 2.928756729364584643e+01 -3.211117209633866376e-01 4.000000000000000000e+02 -2.440852027663042918e+03 -2.447165853670697743e+03 1.389999999999999902e+00
-2.447165852819744487e+03 1.117380263867613621e+01 -3.236117209633866398e-01 4.000000000000000000e+02 -2.427275198761468346e+03 -2.433591524769123225e+03 1.439999999999999947e+00
-2.433591523496370883e+03 1.657486753901466159e+01 -3.261117209633866421e-01 4.000000000000000000e+02 -2.415474933436263200e+03 -2.421793759443917679e+03 3.549999999999999822e-01
-2.421793751922589308e+03 2.129503290149003192e+01 -3.286117209633866443e-01 4.000000000000000000e+02 -2.408270736402767852e+03 -2.414592062410422386e+03 7.000000000000000666e-02
-2.414591317362532209e+03 1.078779934063480361e+01 -3.311117209633866465e-01 4.000000000000000000e+02 -2.400086967058978189e+03 -2.406410793066632777e+03 1.010000000000000009e+00
-2.406410513050770987e+03 3.150713609228682266e+00 -3.336117209633866487e-01 4.000000000000000000e+02 -2.380980829033453574e+03 -2.387307155041108217e+03 1.655000000000000027e+00
-2.387307155036055519e+03 9.812374655045100980e+00 -3.361117209633866509e-01 4.000000000000000000e+02 -2.379795670766546209e+03 -2.386124496774200907e+03 1.959999999999999964e+00
-2.385857173291653908e+03 7.829907602280781198e+00 -3.386117209633866532e-01 4.000000000000000000e+02 -2.372072887556063961e+03 -2.378404213563718713e+03 1.054999999999999938e+00
-2.378403634008445806e+03 4.281239928936708239e+00 -3.411117209633866554e-01 4.000000000000000000e+02 -2.368148052452201682e+03 -2.374481878459856489e+03 4.249999999999999889e-01
-2.374462265759129423e+03 4.759997028009691711e+00 -3.436117209633866576e-01 4.000000000000000000e+02 -2.368116527206438604e+03 -2.374452853214093466e+03 1.655000000000000027e+00
-2.373764401231591819e+03 5.441637939279253544e+00 -3.461117209633866598e-01 4.000000000000000000e+02 -2.354301279340315887e+03 -2.360640105347970803e+03 5.699999999999999512e-01
