weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -4.378654419789733765e+03 1.571461096233145449e-01 8.231581768615899852e-01 2.721917043710053719e-02 5.861640404196594156e-01 6.385727611028624295e-03 5.683166483667990709e-01 3.275213388424669247e-02 3.736507005670832715e-01 7.008539965455959919e-01
0.000000000000000000e+00 -4.308158243962266170e+03 5.136988807813946956e-01 7.352433853090124538e-01 2.926071121538842412e-02 6.741417614094480371e-01 5.541189622340159104e-02 3.451060127037898217e-01 8.236580314669561531e-02 3.201541614641488787e-01 8.667014252793109330e-01
0.000000000000000000e+00 -4.288903211105561240e+03 7.631384942283110373e-01 2.861256522087989307e-01 1.709819507009968653e-02 9.819742337508378105e-01 2.195310489894112260e-01 8.781493229518552157e-01 1.007944657840944558e-01 1.364318081784687831e-01 8.207253261927581756e-01
0.000000000000000000e+00 -4.061819449164015623e+03 8.054677466248381101e-01 5.247939200743497734e-01 1.011136071002798342e-01 1.156778080802930431e-01 7.127590577931852689e-02 3.684059546692880494e-01 7.557166988652475048e-02 2.403572921414861563e-01 3.415641551975394652e-01
0.000000000000000000e+00 -4.045748017853163674e+03 7.500539338918807974e-01 3.701780987310274718e-01 3.557781033996942899e-02 6.741156527062990289e-01 3.313604094617740303e-01 3.132380232920636276e-01 1.055733444651077990e-01 3.054771179557291827e-01 7.218712865163544601e-01
0.000000000000000000e+00 -4.014806921650879758e+03 6.840569664928372040e-01 7.369862651659466746e-01 2.716100864160742034e-03 3.782655720025418500e-01 7.308499503797948327e-01 1.634987582361879799e-02 1.780208357000785391e-01 9.178340861612943602e-02 6.242488498458402812e-01
0.000000000000000000e+00 -3.892554430938203950e+03 7.866236287736385613e-01 9.636098462479043558e-01 1.384439497529856844e-01 4.554144466143984493e-01 1.747678962192150687e-01 8.577478661714079688e-01 1.679528627828408283e-02 2.812832105948154249e-01 9.430580748367957122e-01
0.000000000000000000e+00 -3.716448517227008779e+03 3.164940963216412717e-01 1.041086361109022640e-01 1.329091187734497970e-01 1.578282660410476046e-01 2.327750590200700076e-01 4.457352681905712988e-02 1.252438593535543099e-02 5.552460393848743792e-01 3.689192413999620168e-01
0.000000000000000000e+00 -3.652108492545019544e+03 8.852426304626748177e-01 1.899057537716981603e-01 1.317046916630743025e-01 6.313401178250959145e-01 3.923242031233005189e-01 5.182637059249919353e-01 6.791643063036056915e-02 3.396074200021707012e-01 8.764379563961306463e-01
0.000000000000000000e+00 -3.560921170788773452e+03 6.552827280295148160e-02 8.668270799819243200e-01 6.943388543426043391e-02 3.669680674044307755e-01 7.015670042694310826e-01 7.873176574878689715e-01 2.016948068022008655e-01 2.145980081200304923e-02 5.371148245262935550e-01
